team,abbr,year,nfelo,qb_adj,value,off_epa,off_pass_epa,off_rush_epa,def_epa,def_pass_epa,def_rush_epa,point_diff,wins,pythag_wins,film,pass_rate,rush_rate,proe,adot,shotgun_pct,no_huddle_pct,personnel_11_pct,personnel_12_pct,top_min,net_epa,win_pct,qb_grade,rb_grade,wr_grade,edge_grade,idl_grade,lb_grade,cb_grade,s_grade,ol_grade,success_rate,dropback_sr,rush_sr,lag_off_epa,lag_off_pass_epa,lag_off_rush_epa,lag_def_epa,lag_def_pass_epa,lag_def_rush_epa,lag_net_epa,lag_wins,lag_win_pct,lag_nfelo,lag_qb_adj,lag_pythag_wins,lag_pass_rate,lag_proe,lag_adot,lag_shotgun_pct,lag_qb_grade,lag_ol_grade,lag_rb_grade,lag_wr_grade,lag_edge_grade,lag_idl_grade,lag_lb_grade,lag_cb_grade,lag_s_grade,lag_success_rate,lag_dropback_sr,lag_rush_sr,lag2_net_epa,epa_trend_2yr,lag2_nfelo,nfelo_trend,next_net_epa,next_win_pct,next_wins
Vikings,MIN,2024,1607.6,10.7408,3.70912,0.0103,0.0226,-0.0679919,-0.0909,-0.0455,-0.159888,4.5556,14,11.1516,13,0.6084,0.3916,0.0389,8.457,,0.1098,,,30.083333333333332,0.111098585,0.778,76.26666666666667,66.66666666666667,69.3,71.38,62.65,50.15,68.6,64.83333333333333,,,,,-0.062,-0.0243,-0.0725024,-0.0417,0.0204,-0.0990078,-0.02,7.0,0.41200000000000003,1481.42,-35.9308,7.9869,0.667,0.0219,7.8487,0.4393,67.5,,65.975,63.53333333333333,62.425,56.65714285714286,64.25999999999999,57.32857142857143,69.4,,,,-0.001,-0.019,1485.19,-3.769999999999982,,,9.0
Vikings,MIN,2025,1478.4,-6.4256,-0.367896,-0.0945,-0.2112,-0.0316719,-0.0977,-0.1641,-0.0690446,0.6471,9,8.8272,7,0.6098,0.3902,-0.012,7.7785,,0.0753,,,28.216666666666665,,,,,,,,,,,,,,,0.0103,0.0226,-0.0679919,-0.0909,-0.0455,-0.159888,0.111098585,14.0,0.778,1607.6,10.7408,11.1516,0.6084,0.0389,8.457,,76.26666666666667,,66.66666666666667,69.3,71.38,62.65,50.15,68.6,64.83333333333333,,,,-0.02,0.131098585,1481.42,126.17999999999984,,,
Patriots,NE,2011,1705.19,18.3614,7.49972,0.2217,0.3161,0.0379046,0.0537,0.1115,-0.0293722,10.7895,15,13.871,16,,,,,,,,,,0.14,0.79,78.7,63.075,69.55,75.8,63.01428571428572,61.666666666666664,62.366666666666674,58.0,,,,,0.1946,0.2529,0.0800197,-0.0028,0.0082,-0.045927,0.22,14.0,0.8240000000000001,1691.05,16.7972,12.7067,,,,,73.8,,66.16666666666667,66.38333333333334,71.2,62.660000000000004,71.5,63.8,63.32000000000001,,,,,,1598.73,92.31999999999994,0.22,0.722,13.0
Patriots,NE,2012,1716.9,5.0541,8.8692,0.1834,0.2621,0.0383629,0.0125,0.065,-0.122337,12.4444,13,13.4448,16,,,,,,,,,,0.22,0.722,69.15,71.35,71.64,61.52,58.08,69.58571428571429,65.4,67.22,,,,,0.2217,0.3161,0.0379046,0.0537,0.1115,-0.0293722,0.14,15.0,0.79,1705.19,18.3614,13.871,,,,,78.7,,63.075,69.55,75.8,63.01428571428572,61.666666666666664,62.366666666666674,58.0,,,,0.22,-0.07999999999999999,1691.05,14.1400000000001,0.02,0.722,13.0
Patriots,NE,2013,1606.67,-16.3704,4.73261,0.1046,0.1159,-0.0333988,0.0076,0.0361,-0.018251,6.5,13,11.7345,10,,,,,,,,,,0.02,0.722,79.0,73.05,66.85000000000001,54.25,55.51428571428572,65.05714285714285,67.8,71.75,,,,,0.1834,0.2621,0.0383629,0.0125,0.065,-0.122337,0.22,13.0,0.722,1716.9,5.0541,13.4448,,,,,69.15,,71.35,71.64,61.52,58.08,69.58571428571429,65.4,67.22,,,,0.14,0.07999999999999999,1705.19,11.710000000000036,0.11,0.79,15.0
Patriots,NE,2014,1693.24,12.4457,7.03372,0.112,0.1885,-0.0291324,-0.0578,-0.0119,-0.062572,10.5789,15,13.954,13,,,,,,,,,,0.11,0.79,69.4,66.28333333333333,67.08,62.260000000000005,54.05714285714286,67.60000000000001,63.31666666666666,78.22,,,,,0.1046,0.1159,-0.0333988,0.0076,0.0361,-0.018251,0.02,13.0,0.722,1606.67,-16.3704,11.7345,,,,,79.0,,73.05,66.85000000000001,54.25,55.51428571428572,65.05714285714285,67.8,71.75,,,,0.22,-0.2,1716.9,-110.23000000000002,0.16,0.722,13.0
Patriots,NE,2015,1648.22,-3.2822,6.92783,0.0799,0.1573,-0.0392435,-0.0689,-0.0196,-0.12613,8.6111,13,12.6428,12,,,,,,,,,,0.16,0.722,79.30000000000001,66.38,64.95714285714286,71.075,65.12857142857142,60.5375,62.44,76.24,,,,,0.112,0.1885,-0.0291324,-0.0578,-0.0119,-0.062572,0.11,15.0,0.79,1693.24,12.4457,13.954,,,,,69.4,,66.28333333333333,67.08,62.260000000000005,54.05714285714286,67.60000000000001,63.31666666666666,78.22,,,,0.02,0.09,1606.67,86.56999999999994,0.17,0.895,17.0
Patriots,NE,2016,1745.55,43.7965,9.49312,0.121,0.2505,-0.0727411,-0.0927,-0.028,-0.0833056,12.3158,17,15.0246,15,0.5728,0.4272,0.0005,7.7632,0.364,0.0424,0.4368,0.2241,30.9,0.17,0.895,73.53333333333333,61.724999999999994,67.73333333333333,63.61428571428571,70.73333333333333,64.225,67.13333333333334,68.75,,,,,0.0799,0.1573,-0.0392435,-0.0689,-0.0196,-0.12613,0.16,13.0,0.722,1648.22,-3.2822,12.6428,,,,,79.30000000000001,,66.38,64.95714285714286,71.075,65.12857142857142,60.5375,62.44,76.24,,,,0.11,0.05,1693.24,-45.01999999999998,0.09,0.79,15.0
Patriots,NE,2017,1693.02,-3.0028,8.47497,0.1646,0.2443,-0.0441412,0.0131,0.0722,0.00619744,9.4211,15,13.6364,14,0.596,0.404,0.0237,9.1244,0.3029,0.0511,0.3713,0.2036,30.383333333333333,0.09,0.79,78.9,70.88,64.28333333333333,61.666666666666664,66.28,57.98,67.67999999999999,66.32000000000001,,,,,0.121,0.2505,-0.0727411,-0.0927,-0.028,-0.0833056,0.17,17.0,0.895,1745.55,43.7965,15.0246,0.5728,0.0005,7.7632,0.364,73.53333333333333,,61.724999999999994,67.73333333333333,63.61428571428571,70.73333333333333,64.225,67.13333333333334,68.75,,,,0.16,0.010000000000000009,1648.22,97.32999999999993,0.11,0.737,14.0
Patriots,NE,2018,1683.78,2.3501,7.47635,0.0767,0.1515,0.00836952,-0.0507,-0.0249,-0.056223,7.3684,14,12.8288,15,0.5694,0.4306,-0.0037,7.8479,0.3652,0.0608,0.5226,0.0586,30.816666666666666,0.11,0.737,77.80000000000001,68.525,68.78,62.74285714285714,69.45,63.4,70.43333333333334,69.28,,,,,0.1646,0.2443,-0.0441412,0.0131,0.0722,0.00619744,0.09,15.0,0.79,1693.02,-3.0028,13.6364,0.596,0.0237,9.1244,0.3029,78.9,,70.88,64.28333333333333,61.666666666666664,66.28,57.98,67.67999999999999,66.32000000000001,,,,0.17,-0.08000000000000002,1745.55,-52.52999999999997,0.227,0.706,12.0
Patriots,NE,2019,1654.21,-20.1056,6.86683,-0.0217,0.0125,-0.0693275,-0.2415,-0.3135,-0.1042,11.0588,12,13.4993,14,0.6035,0.3965,0.0005,7.5016,0.3136,0.0776,0.5747,0.2217,31.4,0.227,0.706,53.85,67.94,63.416666666666664,68.8,67.525,68.675,69.7,66.96000000000001,62.70430415970824,0.426,0.434,0.41100000000000003,0.0767,0.1515,0.00836952,-0.0507,-0.0249,-0.056223,0.11,14.0,0.737,1683.78,2.3501,12.8288,0.5694,-0.0037,7.8479,0.3652,77.80000000000001,,68.525,68.78,62.74285714285714,69.45,63.4,70.43333333333334,69.28,,,,0.09,0.020000000000000004,1693.02,-9.240000000000009,-0.071,0.43799999999999994,7.0
Patriots,NE,2020,1462.35,-15.468,-0.987466,0.0117,-0.0938,0.0571286,0.0411,0.0711,0.0741666,-1.6875,7,7.2479,8,0.5155,0.4845,-0.1191,6.8379,0.3957,0.1384,0.4598,0.0263,29.033333333333335,-0.071,0.43799999999999994,57.43333333333334,75.22,66.53333333333333,64.3,59.82000000000001,53.4,66.14285714285714,62.660000000000004,69.85629029291292,0.465,0.467,0.46299999999999997,-0.0217,0.0125,-0.0693275,-0.2415,-0.3135,-0.1042,0.227,12.0,0.706,1654.21,-20.1056,13.4993,0.6035,0.0005,7.5016,0.3136,53.85,62.70430415970824,67.94,63.416666666666664,68.8,67.525,68.675,69.7,66.96000000000001,0.426,0.434,0.41100000000000003,0.11,0.117,1683.78,-29.569999999999936,0.133,0.556,10.0
Patriots,NE,2021,1603.91,2.4767,3.52336,0.0557,0.1047,0.0152562,-0.0776,-0.0683,0.0172219,7.1667,10,12.2002,11,0.5583,0.4417,-0.0528,8.03,0.3085,0.0395,0.4537,0.2033,30.3,0.133,0.556,81.25,73.63333333333334,69.6,61.425,57.1,58.17142857142857,64.52499999999999,67.275,72.67508789704058,0.486,0.508,0.457,0.0117,-0.0938,0.0571286,0.0411,0.0711,0.0741666,-0.071,7.0,0.43799999999999994,1462.35,-15.468,7.2479,0.5155,-0.1191,6.8379,0.3957,57.43333333333334,69.85629029291292,75.22,66.53333333333333,64.3,59.82000000000001,53.4,66.14285714285714,62.660000000000004,0.465,0.467,0.46299999999999997,0.227,-0.298,1654.21,-191.86000000000013,0.038,0.47100000000000003,8.0
Patriots,NE,2022,1523.46,-12.7409,1.64,-0.0949,-0.0683,-0.0648958,-0.115,-0.1154,-0.095333,1.0,8,8.9812,10,0.6126,0.3874,-0.0124,7.6413,0.5726,0.0609,0.7629,0.207,28.816666666666666,0.038,0.47100000000000003,66.10000000000001,71.28,64.97999999999999,70.975,55.21666666666667,61.58,57.3125,66.0,63.96323644916455,0.41100000000000003,0.419,0.39799999999999996,0.0557,0.1047,0.0152562,-0.0776,-0.0683,0.0172219,0.133,10.0,0.556,1603.91,2.4767,12.2002,0.5583,-0.0528,8.03,0.3085,81.25,72.67508789704058,73.63333333333334,69.6,61.425,57.1,58.17142857142857,64.52499999999999,67.275,0.486,0.508,0.457,-0.071,0.20400000000000001,1462.35,141.56000000000017,-0.12,0.235,4.0
Patriots,NE,2023,1419.04,-6.5027,-3.01088,-0.2453,-0.2794,-0.0902987,-0.0843,0.0138,-0.19165,-7.6471,4,4.4397,4,0.6171,0.3829,-0.0356,7.3633,0.5969,0.1102,0.4462,0.4477,27.983333333333334,-0.12,0.235,52.2,71.8,59.41428571428572,62.9,60.0,73.475,61.1,68.425,,,,,-0.0949,-0.0683,-0.0648958,-0.115,-0.1154,-0.095333,0.038,8.0,0.47100000000000003,1523.46,-12.7409,8.9812,0.6126,-0.0124,7.6413,0.5726,66.10000000000001,63.96323644916455,71.28,64.97999999999999,70.975,55.21666666666667,61.58,57.3125,66.0,0.41100000000000003,0.419,0.39799999999999996,0.133,-0.095,1603.91,-80.45000000000005,-0.1598290139,0.235,4.0
Patriots,NE,2024,1262.04,-77.9949,-10.1132,-0.0855,-0.1095,-0.070694,0.0643,0.1395,-0.0106322,-7.5294,4,5.0229,4,0.6259,0.3741,-0.0308,7.2979,,0.095,,,29.2,-0.1598290139,0.235,75.0,66.8,57.82000000000001,66.53333333333333,56.4,54.43333333333334,68.41428571428571,65.72,,,,,-0.2453,-0.2794,-0.0902987,-0.0843,0.0138,-0.19165,-0.12,4.0,0.235,1419.04,-6.5027,4.4397,0.6171,-0.0356,7.3633,0.5969,52.2,,71.8,59.41428571428572,62.9,60.0,73.475,61.1,68.425,,,,0.038,-0.158,1523.46,-104.42000000000007,,,17.0
Patriots,NE,2025,1621.17,15.6082,5.34306,0.0901,0.2354,-0.0415393,-0.094,-0.1315,-0.0570326,9.9,17,14.9013,11,0.6033,0.3967,0.0242,9.1873,,0.0236,,,30.916666666666668,,,,,,,,,,,,,,,-0.0855,-0.1095,-0.070694,0.0643,0.1395,-0.0106322,-0.1598290139,4.0,0.235,1262.04,-77.9949,5.0229,0.6259,-0.0308,7.2979,,75.0,,66.8,57.82000000000001,66.53333333333333,56.4,54.43333333333334,68.41428571428571,65.72,,,,-0.12,-0.039829013900000015,1419.04,-157.0,,,
Saints,NO,2011,1760.58,46.7344,9.71549,0.2013,0.3167,0.0102495,0.0041,0.029,-0.0428521,12.2778,14,13.2861,13,,,,,,,,,,0.21,0.778,70.2,78.25,75.225,62.8,61.7,51.96,69.2,59.150000000000006,,,,,0.0573,0.1276,-0.109829,-0.0099,-0.0095,-0.0887429,0.11,11.0,0.647,1593.65,-14.8524,10.3634,,,,,67.6,,66.0,70.95,70.9,60.9,57.93333333333333,68.5,61.46,,,,,,1658.36,-64.70999999999981,-0.02,0.43799999999999994,7.0
Saints,NO,2012,1566.83,-8.2391,2.86626,0.0934,0.1474,-0.029041,0.0879,0.1513,0.0201772,0.4375,7,8.145,5,,,,,,,,,,-0.02,0.43799999999999994,74.85,80.72,68.06666666666666,61.75,66.125,56.78333333333334,58.3,60.8,,,,,0.2013,0.3167,0.0102495,0.0041,0.029,-0.0428521,0.21,14.0,0.778,1760.58,46.7344,13.2861,,,,,70.2,,78.25,75.225,62.8,61.7,51.96,69.2,59.150000000000006,,,,0.11,0.09999999999999999,1593.65,166.92999999999984,0.16,0.667,12.0
Saints,NO,2013,1613.38,-0.4661,5.00086,0.0841,0.2072,-0.0422679,-0.0146,-0.0666,-0.00910199,5.7778,12,11.6836,11,,,,,,,,,,0.16,0.667,68.35,82.3,68.46000000000001,75.96666666666667,63.28333333333333,53.333333333333336,63.028571428571425,64.625,,,,,0.0934,0.1474,-0.029041,0.0879,0.1513,0.0201772,-0.02,7.0,0.43799999999999994,1566.83,-8.2391,8.145,,,,,74.85,,80.72,68.06666666666666,61.75,66.125,56.78333333333334,58.3,60.8,,,,0.21,-0.22999999999999998,1760.58,-193.75,-0.04,0.43799999999999994,7.0
Saints,NO,2014,1541.1,-0.6084,0.94793,0.0582,0.1037,-0.0351851,0.0995,0.1481,0.0324276,-1.4375,7,7.4721,5,,,,,,,,,,-0.04,0.43799999999999994,89.1,71.26,67.51666666666667,61.974999999999994,60.81428571428571,53.36,56.01666666666667,55.583333333333336,,,,,0.0841,0.2072,-0.0422679,-0.0146,-0.0666,-0.00910199,0.16,12.0,0.667,1613.38,-0.4661,11.6836,,,,,68.35,,82.3,68.46000000000001,75.96666666666667,63.28333333333333,53.333333333333336,63.028571428571425,64.625,,,,-0.02,0.18,1566.83,46.55000000000018,-0.08,0.43799999999999994,7.0
Saints,NO,2015,1442.08,16.7213,-1.31783,0.036,0.1526,-0.0794431,0.1224,0.3087,-0.0863769,-4.25,7,6.5547,6,,,,,,,,,,-0.08,0.43799999999999994,82.15,64.65714285714286,70.44999999999999,56.379999999999995,55.849999999999994,47.65714285714286,50.24285714285714,62.400000000000006,,,,,0.0582,0.1037,-0.0351851,0.0995,0.1481,0.0324276,-0.04,7.0,0.43799999999999994,1541.1,-0.6084,7.4721,,,,,89.1,,71.26,67.51666666666667,61.974999999999994,60.81428571428571,53.36,56.01666666666667,55.583333333333336,,,,0.16,-0.2,1613.38,-72.2800000000002,0.02,0.43799999999999994,7.0
Saints,NO,2016,1548.76,5.3058,1.62138,0.063,0.1552,-0.0232489,0.0688,0.1459,-0.0791509,0.9375,7,8.308,5,0.6407,0.3593,0.0189,7.2451,0.3358,0.0293,0.5738,0.1566,30.833333333333332,0.02,0.43799999999999994,83.2,61.575,74.64,68.02000000000001,54.7,51.475,58.78333333333333,59.98571428571429,,,,,0.036,0.1526,-0.0794431,0.1224,0.3087,-0.0863769,-0.08,7.0,0.43799999999999994,1442.08,16.7213,6.5547,,,,,82.15,,64.65714285714286,70.44999999999999,56.379999999999995,55.849999999999994,47.65714285714286,50.24285714285714,62.400000000000006,,,,-0.04,-0.04,1541.1,-99.01999999999998,0.14,0.667,12.0
Saints,NO,2017,1615.99,-4.3474,5.39351,0.0845,0.177,-0.00683101,-0.0358,-0.031,-0.0338053,6.7778,12,11.8601,16,0.5706,0.4294,-0.016,6.4128,0.2968,0.0164,0.455,0.2464,30.95,0.14,0.667,89.2,71.93333333333334,69.3,66.10000000000001,70.78333333333333,55.385714285714286,65.66666666666667,68.64,,,,,0.063,0.1552,-0.0232489,0.0688,0.1459,-0.0791509,0.02,7.0,0.43799999999999994,1548.76,5.3058,8.308,0.6407,0.0189,7.2451,0.3358,83.2,,61.575,74.64,68.02000000000001,54.7,51.475,58.78333333333333,59.98571428571429,,,,-0.08,0.1,1442.08,106.68000000000006,0.13,0.778,14.0
Saints,NO,2018,1639.54,5.387,5.70671,0.1296,0.2334,-0.0279223,-0.0285,0.0558,-0.140164,8.5556,14,12.3563,13,0.555,0.445,-0.0156,7.262,0.3542,0.0151,0.5492,0.1627,31.466666666666665,0.13,0.778,72.5,75.23333333333333,66.67142857142856,72.47999999999999,66.16,73.16,60.85,64.275,,,,,0.0845,0.177,-0.00683101,-0.0358,-0.031,-0.0338053,0.14,12.0,0.667,1615.99,-4.3474,11.8601,0.5706,-0.016,6.4128,0.2968,89.2,,71.93333333333334,69.3,66.10000000000001,70.78333333333333,55.385714285714286,65.66666666666667,68.64,,,,0.02,0.12000000000000001,1548.76,67.23000000000002,0.12,0.765,13.0
Saints,NO,2019,1716.64,25.3531,9.36404,0.0518,0.1675,-0.065078,-0.0696,-0.0131,-0.144556,6.5294,13,11.0779,14,0.6229,0.3771,0.04,6.4965,0.3904,0.0253,0.631,0.1483,32.06666666666667,0.12,0.765,82.96666666666667,74.39999999999999,61.857142857142854,69.25,65.56,60.84285714285714,60.96666666666667,58.88333333333333,71.26376376102023,0.47100000000000003,0.508,0.406,0.1296,0.2334,-0.0279223,-0.0285,0.0558,-0.140164,0.13,14.0,0.778,1639.54,5.387,12.3563,0.555,-0.0156,7.262,0.3542,72.5,,75.23333333333333,66.67142857142856,72.47999999999999,66.16,73.16,60.85,64.275,,,,0.14,-0.010000000000000009,1615.99,23.549999999999955,0.14,0.722,13.0
Saints,NO,2020,1757.21,1.78,10.8069,0.0563,0.0895,0.0216338,-0.0833,-0.0682,-0.127897,8.1667,13,12.3503,13,0.5561,0.4439,-0.0381,6.2596,0.3888,0.0322,0.5601,0.1582,32.0,0.14,0.722,59.93333333333334,68.05000000000001,64.7,65.16,65.64,59.32000000000001,65.58,70.15,65.42767452500706,0.478,0.495,0.456,0.0518,0.1675,-0.065078,-0.0696,-0.0131,-0.144556,0.12,13.0,0.765,1716.64,25.3531,11.0779,0.6229,0.04,6.4965,0.3904,82.96666666666667,71.26376376102023,74.39999999999999,61.857142857142854,69.25,65.56,60.84285714285714,60.96666666666667,58.88333333333333,0.47100000000000003,0.508,0.406,0.13,-0.010000000000000009,1639.54,77.10000000000014,0.038,0.529,9.0
Saints,NO,2021,1464.24,-42.7392,-2.0634,-0.1145,-0.075,-0.101579,-0.144,-0.1024,-0.142623,1.7059,9,9.3336,11,0.5587,0.4413,-0.0628,7.475,0.3389,0.0327,0.4597,0.1728,30.3,0.038,0.529,66.875,64.69999999999999,65.28571428571429,73.14999999999999,60.28333333333334,62.28333333333334,67.39999999999999,67.425,57.3324403388685,0.41100000000000003,0.442,0.37200000000000005,0.0563,0.0895,0.0216338,-0.0833,-0.0682,-0.127897,0.14,13.0,0.722,1757.21,1.78,12.3503,0.5561,-0.0381,6.2596,0.3888,59.93333333333334,65.42767452500706,68.05000000000001,64.7,65.16,65.64,59.32000000000001,65.58,70.15,0.478,0.495,0.456,0.12,0.020000000000000018,1716.64,40.569999999999936,-0.002,0.41200000000000003,7.0
Saints,NO,2022,1510.1,-23.6016,1.10557,-0.0727,0.0113,-0.11122,-0.0491,-0.0904,-0.0355534,-0.8824,7,8.0527,8,0.5612,0.4388,-0.0689,8.9235,0.3452,0.0617,0.4327,0.329,29.4,-0.002,0.41200000000000003,73.69999999999999,64.74,64.84,65.91666666666667,55.325,65.11428571428571,53.96666666666667,70.14,53.97754937791632,0.455,0.486,0.415,-0.1145,-0.075,-0.101579,-0.144,-0.1024,-0.142623,0.038,9.0,0.529,1464.24,-42.7392,9.3336,0.5587,-0.0628,7.475,0.3389,66.875,57.3324403388685,64.69999999999999,65.28571428571429,73.14999999999999,60.28333333333334,62.28333333333334,67.39999999999999,67.425,0.41100000000000003,0.442,0.37200000000000005,0.14,-0.10200000000000001,1757.21,-292.97,0.08,0.529,9.0
Saints,NO,2023,1498.35,8.7911,0.16126,-0.0576,0.0324,-0.108322,-0.1438,-0.1312,-0.078593,4.4118,9,10.5393,9,0.5944,0.4056,-0.0266,8.2772,0.5356,0.0844,0.5882,0.2028,30.716666666666665,0.08,0.529,66.75,69.2,66.46000000000001,65.87142857142858,54.6,65.92857142857143,66.02000000000001,61.739999999999995,,,,,-0.0727,0.0113,-0.11122,-0.0491,-0.0904,-0.0355534,-0.002,7.0,0.41200000000000003,1510.1,-23.6016,8.0527,0.5612,-0.0689,8.9235,0.3452,73.69999999999999,53.97754937791632,64.74,64.84,65.91666666666667,55.325,65.11428571428571,53.96666666666667,70.14,0.455,0.486,0.415,0.038,-0.04,1464.24,45.8599999999999,-0.08437242371,0.294,5.0
Saints,NO,2024,1292.03,-85.2408,-8.91395,-0.0664,-0.1072,0.0025841,0.0083,-0.0054,0.0846341,-3.5294,5,6.8744,4,0.6023,0.3977,-0.0526,8.0545,,0.0984,,,28.033333333333335,-0.08437242371,0.294,64.93333333333334,65.9,63.925000000000004,62.48,44.050000000000004,63.4,58.6,57.125,,,,,-0.0576,0.0324,-0.108322,-0.1438,-0.1312,-0.078593,0.08,9.0,0.529,1498.35,8.7911,10.5393,0.5944,-0.0266,8.2772,0.5356,66.75,,69.2,66.46000000000001,65.87142857142858,54.6,65.92857142857143,66.02000000000001,61.739999999999995,,,,-0.002,0.082,1510.1,-11.75,,,6.0
Saints,NO,2025,1418.04,10.8235,-2.78215,-0.1245,-0.0864,-0.114892,-0.035,-0.0493,-0.0990031,-4.5294,6,6.2911,7,0.6306,0.3694,-0.0301,8.1846,,0.2265,,,28.433333333333334,,,,,,,,,,,,,,,-0.0664,-0.1072,0.0025841,0.0083,-0.0054,0.0846341,-0.08437242371,5.0,0.294,1292.03,-85.2408,6.8744,0.6023,-0.0526,8.0545,,64.93333333333334,,65.9,63.925000000000004,62.48,44.050000000000004,63.4,58.6,57.125,,,,0.08,-0.16437242371,1498.35,-206.31999999999994,,,
Giants,NYG,2011,1656.69,14.6892,5.55962,0.0793,0.1739,-0.115815,0.0451,0.0845,-0.0501919,2.0,13,10.9931,13,,,,,,,,,,-0.02,0.65,87.4,65.83333333333333,64.5625,65.525,65.025,61.51666666666667,61.175,57.93333333333334,,,,,-0.0364,0.0621,-0.13037,-0.09,-0.1317,-0.0779876,0.09,10.0,0.625,1576.31,2.5542,9.1952,,,,,81.1,,71.55,63.114285714285714,73.05,68.15,58.15,64.2,62.666666666666664,,,,,,1604.7,-28.3900000000001,0.02,0.563,9.0
Giants,NYG,2012,1566.11,-21.7195,2.83725,0.1191,0.105,-0.00295458,0.0272,0.0721,-0.0383699,5.3125,9,10.0468,9,,,,,,,,,,0.02,0.563,58.7,65.44000000000001,74.03333333333333,68.9,64.9,58.51666666666667,50.725,69.3,,,,,0.0793,0.1739,-0.115815,0.0451,0.0845,-0.0501919,-0.02,13.0,0.65,1656.69,14.6892,10.9931,,,,,87.4,,65.83333333333333,64.5625,65.525,65.025,61.51666666666667,61.175,57.93333333333334,,,,0.09,-0.11,1576.31,80.38000000000011,-0.09,0.43799999999999994,7.0
Giants,NYG,2013,1421.07,-31.535,-2.69151,-0.1468,-0.1345,-0.208307,-0.0461,-0.0482,-0.0910837,-5.5625,7,5.5719,7,,,,,,,,,,-0.09,0.43799999999999994,48.65,61.43333333333334,65.11666666666666,62.15,63.48333333333333,54.6,66.67142857142856,71.475,,,,,0.1191,0.105,-0.00295458,0.0272,0.0721,-0.0383699,0.02,9.0,0.563,1566.11,-21.7195,10.0468,,,,,58.7,,65.44000000000001,74.03333333333333,68.9,64.9,58.51666666666667,50.725,69.3,,,,-0.02,0.04,1656.69,-90.58000000000015,-0.02,0.375,6.0
Giants,NYG,2014,1504.05,35.5214,-0.533857,-0.0367,0.0585,-0.127133,-0.0156,0.0296,-0.0479426,-1.25,6,7.5143,7,,,,,,,,,,-0.02,0.375,56.650000000000006,59.65,68.28571428571429,65.44,59.86,56.18571428571429,58.625,57.525,,,,,-0.1468,-0.1345,-0.208307,-0.0461,-0.0482,-0.0910837,-0.09,7.0,0.43799999999999994,1421.07,-31.535,5.5719,,,,,48.65,,61.43333333333334,65.11666666666666,62.15,63.48333333333333,54.6,66.67142857142856,71.475,,,,0.02,-0.11,1566.11,-145.03999999999996,-0.05,0.375,6.0
Giants,NYG,2015,1444.29,3.5246,-1.22946,0.0418,0.088,-0.114657,0.0604,0.1263,-0.0401937,-1.375,6,7.5166,6,,,,,,,,,,-0.05,0.375,64.3,62.375,61.6,66.2,59.46666666666667,52.74444444444444,63.239999999999995,53.275,,,,,-0.0367,0.0585,-0.127133,-0.0156,0.0296,-0.0479426,-0.02,6.0,0.375,1504.05,35.5214,7.5143,,,,,56.650000000000006,,59.65,68.28571428571429,65.44,59.86,56.18571428571429,58.625,57.525,,,,-0.09,0.06999999999999999,1421.07,82.98000000000002,0.02,0.647,11.0
Giants,NYG,2016,1529.29,-13.2297,0.84272,-0.0953,-0.048,-0.151327,-0.0822,-0.0424,-0.180224,0.0588,11,8.5312,6,0.6224,0.3776,-0.0021,7.8629,0.6326,0.5914,0.9107,0.0548,28.116666666666667,0.02,0.647,64.4,56.779999999999994,68.81666666666666,65.2,60.825,55.96,67.46666666666667,63.46666666666667,,,,,0.0418,0.088,-0.114657,0.0604,0.1263,-0.0401937,-0.05,6.0,0.375,1444.29,3.5246,7.5166,,,,,64.3,,62.375,61.6,66.2,59.46666666666667,52.74444444444444,63.239999999999995,53.275,,,,-0.02,-0.030000000000000002,1504.05,-59.75999999999999,-0.14,0.188,3.0
Giants,NYG,2017,1363.5,-2.9898,-4.70586,-0.181,-0.1252,-0.133207,-0.0212,0.0483,-0.0598692,-8.875,3,4.0563,3,0.6325,0.3675,-0.0054,7.2339,0.4881,0.2814,0.5199,0.3482,28.633333333333333,-0.14,0.188,69.9,58.275,59.279999999999994,64.2,74.325,51.7,63.833333333333336,60.875,,,,,-0.0953,-0.048,-0.151327,-0.0822,-0.0424,-0.180224,0.02,11.0,0.647,1529.29,-13.2297,8.5312,0.6224,-0.0021,7.8629,0.6326,64.4,,56.779999999999994,68.81666666666666,65.2,60.825,55.96,67.46666666666667,63.46666666666667,,,,-0.05,0.07,1444.29,85.0,-0.04,0.313,5.0
Giants,NYG,2018,1438.43,1.8871,-2.29076,0.0158,0.0431,-0.0247215,0.0641,0.1177,-0.0140003,-2.6875,5,6.961,6,0.6477,0.3523,-0.0111,7.5137,0.4053,0.0863,0.5091,0.3015,28.9,-0.04,0.313,45.65,65.2,67.01428571428572,65.42,66.60000000000001,47.42,58.175,61.14,,,,,-0.181,-0.1252,-0.133207,-0.0212,0.0483,-0.0598692,-0.14,3.0,0.188,1363.5,-2.9898,4.0563,0.6325,-0.0054,7.2339,0.4881,69.9,,58.275,59.279999999999994,64.2,74.325,51.7,63.833333333333336,60.875,,,,0.02,-0.16,1529.29,-165.78999999999996,-0.137,0.25,4.0
