team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_fs,snap_counts_box,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Year,weighted_grade,weighted_average_grade,merge_player_y
Lions,00-0031608,0.0,Lions,-0.06,52.90%,Quandre Diggs,SS,0.3566935016423005,2016.0,quandre diggs,quandre diggs,quandre diggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0027081,0.0,Lions,-0.06,52.90%,Glover Quin,FS,4.880208668770529,2016.0,glover quin,glover quin,glover quin,936.0,Glover Quin,DET,S,1099.0,5035.0,17.0,12.0,0.0,1.0,11.0,0.0,79.3,77.5,69.0,79.8,2.0,0.0,10.3,9.0,2.0,2.0,87.9,25.0,856.0,156.0,665.0,61.0,18.0,66.0,4.0,35.0,2.0,261.0,2016.0,85172.5,MISSING,glover quin
Lions,00-0027124,0.0,Lions,-0.06,52.90%,Don Carey,SS,0.7712371997166226,2016.0,don carey,don carey,don carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0027195,0.0,Lions,-0.06,52.90%,Rafael Bush,FS,0.8151123848779545,2016.0,rafael bush,rafael bush,rafael bush,949.0,Rafael Bush,DET,S,512.0,5779.0,17.0,6.0,0.0,0.0,11.0,0.0,60.3,63.8,85.5,75.8,2.0,1.0,8.2,4.0,1.0,0.0,78.1,20.0,318.0,113.0,359.0,65.0,16.0,39.0,1.0,28.0,2.0,151.0,2016.0,32665.6,MISSING,rafael bush
Lions,00-0029410,0.0,Lions,-0.06,52.90%,Tavon Wilson,SS,0.6762413859728215,2016.0,tavon wilson,tavon wilson,tavon wilson,966.0,Tavon Wilson,DET,S,775.0,7051.0,16.0,12.0,2.0,0.0,11.0,1.0,73.4,77.3,17.6,82.5,2.0,0.0,7.1,7.0,0.0,5.0,90.5,33.0,246.0,266.0,400.0,186.0,36.0,79.0,2.0,41.0,1.0,355.0,2016.0,59907.5,MISSING,tavon wilson
Packers,00-0031333,0.0,Packers,0.07,63.20%,Ha Ha Clinton-Dix,FS,1.4646338635924518,2016.0,ha ha clintondix,ha ha clintondix,ha ha clintondix,1012.0,Ha Ha Clinton-Dix,GB,S,1231.0,8656.0,19.0,13.0,0.0,1.0,12.0,0.0,63.1,70.1,58.5,91.4,5.0,0.0,3.3,3.0,3.0,3.0,59.8,21.0,793.0,311.0,757.0,48.0,15.0,76.0,3.0,31.0,1.0,224.0,2016.0,86293.09999999999,MISSING,ha ha clintondix
Packers,00-0030090,0.0,Packers,0.07,63.20%,Micah Hyde,SS,1.1048670058607588,2016.0,micah hyde,micah hyde,micah hyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0032251,0.0,Packers,0.07,63.20%,Damarious Randall,FS,1.158646229149224,2016.0,damarious randall,damarious randall,damarious randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0027676,0.0,Packers,0.07,63.20%,Morgan Burnett,SS,3.836059766857731,2016.0,morgan burnett,morgan burnett,morgan burnett,943.0,Morgan Burnett,GB,S,1096.0,5596.0,18.0,11.0,0.0,0.0,12.0,1.0,71.3,75.6,84.8,83.8,2.0,0.0,7.1,8.0,8.0,3.0,89.6,37.0,436.0,429.0,664.0,139.0,34.0,93.0,2.0,56.0,3.0,396.0,2016.0,82857.59999999999,MISSING,morgan burnett
Panthers,00-0031261,68.28537390531133,Panthers,-0.05,37.50%,Tre Boston,FS,0.4517079925291428,2016.0,tre boston,tre boston,tre boston,1020.0,Tre Boston,CAR,S,840.0,8763.0,15.0,2.0,0.0,0.0,5.0,0.0,65.4,68.3,88.8,62.6,2.0,0.0,15.8,9.0,4.0,0.0,35.7,12.0,573.0,192.0,576.0,59.0,15.0,46.0,3.0,27.0,0.0,178.0,2016.0,57372.0,MISSING,tre boston
Panthers,00-0031870,0.0,Panthers,-0.05,37.50%,Dean Marlowe,SS,0.2407567463128743,2016.0,dean marlowe,dean marlowe,dean marlowe,1044.0,Dean Marlowe,CAR,S,3.0,9966.0,1.0,0.0,0.0,0.0,5.0,0.0,60.3,60.5,69.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,181.5,MISSING,dean marlowe
Panthers,00-0027835,0.0,Panthers,-0.05,37.50%,Kurt Coleman,FS,1.6745024795517487,2016.0,kurt coleman,kurt coleman,kurt coleman,948.0,Kurt Coleman,CAR,S,996.0,5767.0,15.0,15.0,0.0,1.0,5.0,0.0,72.5,73.3,87.6,79.2,4.0,1.0,9.2,9.0,2.0,0.0,61.2,23.0,510.0,301.0,640.0,114.0,22.0,74.0,0.0,34.0,1.0,265.0,2016.0,73006.8,MISSING,kurt coleman
Panthers,00-0028128,0.0,Panthers,-0.05,37.50%,Colin Jones,FS,0.5699748824628067,2016.0,colin jones,colin jones,colin jones,962.0,Colin Jones,CAR,S,13.0,6342.0,2.0,1.0,0.0,0.0,5.0,0.0,65.3,49.5,70.0,29.8,0.0,0.0,33.3,1.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016.0,643.5,MISSING,colin jones
Panthers,00-0025406,MISSING,Panthers,-0.05,37.50%,Michael Griffin,FS,0.4693907387132092,2016.0,michael griffin,michael griffin,michael griffin,922.0,Michael Griffin,CAR,S,284.0,3635.0,11.0,3.0,0.0,0.0,5.0,0.0,52.0,51.2,80.3,49.6,0.0,0.0,12.8,5.0,0.0,0.0,158.3,5.0,116.0,117.0,145.0,25.0,11.0,31.0,1.0,6.0,1.0,82.0,2016.0,14540.8,MISSING,michael griffin
Patriots,00-0030383,0.0,Patriots,0.17,89.50%,Duron Harmon,SS,1.1621047208089137,2016.0,duron harmon,duron harmon,duron harmon,991.0,Duron Harmon,NE,S,617.0,7872.0,19.0,2.0,0.0,1.0,19.0,0.0,71.3,70.0,87.8,56.9,2.0,0.0,17.9,7.0,1.0,0.0,115.7,8.0,573.0,33.0,446.0,8.0,3.0,30.0,0.0,9.0,2.0,106.0,2016.0,43190.0,MISSING,duron harmon
Patriots,00-0031559,0.0,Patriots,0.17,89.50%,Jordan Richards,SS,0.5432691440716172,2016.0,jordan richards,jordan richards,jordan richards,1035.0,Jordan Richards,NE,S,18.0,9497.0,4.0,0.0,0.0,0.0,19.0,0.0,71.9,72.0,71.8,MISSING,0.0,0.0,MISSING,0.0,1.0,0.0,39.6,0.0,3.0,10.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2016.0,1296.0,MISSING,jordan richards
Patriots,00-0031856,0.0,Patriots,0.17,89.50%,Brandon King,FS,0.3381206929864107,2016.0,brandon king,brandon king,brandon king,1043.0,Brandon King,NE,S,1.0,9952.0,1.0,0.0,0.0,0.0,19.0,0.0,MISSING,60.0,60.0,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016.0,60.0,MISSING,brandon king
Patriots,00-0027647,0.0,Patriots,0.17,89.50%,Devin McCourty,FS,3.305532298576673,2016.0,devin mccourty,devin mccourty,devin mccourty,940.0,Devin McCourty,NE,S,1209.0,5552.0,19.0,10.0,0.0,1.0,19.0,1.0,92.1,91.1,89.1,90.6,2.0,0.0,5.3,5.0,6.0,0.0,76.9,21.0,854.0,246.0,801.0,64.0,19.0,80.0,4.0,36.0,3.0,186.0,2016.0,110139.9,MISSING,devin mccourty
Patriots,00-0027010,0.0,Patriots,0.17,89.50%,Patrick Chung,SS,2.052875635988922,2016.0,patrick chung,patrick chung,patrick chung,931.0,Patrick Chung,NE,S,1176.0,4957.0,19.0,16.0,3.0,0.0,19.0,0.0,48.3,54.4,87.8,72.6,1.0,0.0,10.6,11.0,5.0,3.0,100.8,60.0,260.0,461.0,742.0,257.0,27.0,77.0,2.0,88.0,4.0,664.0,2016.0,63974.4,MISSING,patrick chung
Patriots,00-0029570,0.0,Patriots,0.17,89.50%,Nate Ebner,FS,0.7728472982546533,2016.0,nate ebner,nate ebner,nate ebner,971.0,Nate Ebner,NE,S,20.0,7193.0,7.0,0.0,0.0,0.0,19.0,0.0,63.6,65.0,86.7,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1300.0,MISSING,nate ebner
Raiders,00-0027652,0.0,Raiders,-0.01,70.60%,Nate Allen,FS,1.932118245636633,2016.0,nate allen,nate allen,nate allen,941.0,Nate Allen,OAK,S,232.0,5562.0,7.0,5.0,0.0,0.0,23.0,0.0,63.6,66.4,80.8,74.4,2.0,0.0,8.0,2.0,1.0,0.0,101.8,4.0,118.0,87.0,137.0,18.0,7.0,18.0,1.0,7.0,1.0,98.0,2016.0,15404.8,MISSING,nate allen
Raiders,00-0025408,0.0,Raiders,-0.01,70.60%,Reggie Nelson,FS,3.864236491273266,2016.0,reggie nelson,reggie nelson,reggie nelson,923.0,Reggie Nelson,OAK,S,1121.0,3637.0,17.0,9.0,0.0,0.0,23.0,2.0,69.3,71.7,89.4,69.9,5.0,0.0,12.2,9.0,5.0,0.0,73.6,14.0,782.0,237.0,657.0,68.0,8.0,56.0,0.0,24.0,2.0,200.0,2016.0,80375.7,MISSING,reggie nelson
Raiders,00-0030020,0.0,Raiders,-0.01,70.60%,Brynden Trawick,SS,0.531332517550074,2016.0,brynden trawick,brynden trawick,brynden trawick,1009.0,Brynden Trawick,OAK,S,91.0,8471.0,3.0,4.0,0.0,0.0,23.0,0.0,69.3,76.7,82.1,87.0,1.0,0.0,0.0,0.0,0.0,0.0,20.8,1.0,41.0,32.0,34.0,12.0,4.0,8.0,1.0,2.0,0.0,8.0,2016.0,6979.7,MISSING,brynden trawick
Raiders,00-0032888,0.0,Raiders,-0.01,70.60%,Karl Joseph,SS,1.3916307077993173,2016.0,karl joseph,karl joseph,karl joseph,1050.0,Karl Joseph,OAK,S,623.0,10648.0,11.0,11.0,0.0,0.0,23.0,1.0,67.1,67.6,53.2,89.9,1.0,0.0,4.2,3.0,4.0,3.0,88.0,20.0,350.0,177.0,388.0,63.0,15.0,57.0,0.0,25.0,0.0,228.0,2016.0,42114.8,MISSING,karl joseph
Rams,00-0031389,222.52829683926845,Rams,-0.24,25.00%,LaMarcus Joyner,FS,0.8835364204289302,2016.0,lamarcus joyner,lamarcus joyner,lamarcus joyner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0030530,127.02865660722112,Rams,-0.24,25.00%,T.J. McDonald,FS,1.1805242480839826,2016.0,tj mcdonald,tj mcdonald,tj mcdonald,988.0,T.J. McDonald,LA,S,1072.0,7852.0,16.0,7.0,0.0,0.0,26.0,0.0,68.8,65.8,89.5,56.1,2.0,0.0,13.2,9.0,4.0,0.0,68.8,25.0,496.0,242.0,589.0,98.0,25.0,52.0,7.0,43.0,2.0,229.0,2016.0,70537.59999999999,MISSING,tj mcdonald
Rams,00-0031393,84.76627029943357,Rams,-0.24,25.00%,Maurice Alexander,SS,0.4611740838539318,2016.0,maurice alexander,maurice alexander,maurice alexander,1015.0,Maurice Alexander,LA,S,920.0,8745.0,14.0,8.0,0.0,0.0,26.0,0.0,79.8,76.3,87.9,55.4,2.0,0.0,16.1,9.0,1.0,1.0,53.9,11.0,691.0,119.0,556.0,63.0,11.0,39.0,0.0,16.0,0.0,131.0,2016.0,70196.0,MISSING,maurice alexander
Rams,00-0031657,0.0,Rams,-0.24,25.00%,Isaiah Johnson,FS,0.0340954466413344,2016.0,isaiah johnson,isaiah johnson,isaiah johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0029764,0.0,Rams,-0.24,25.00%,Cody Davis,FS,0.8408288787273781,2016.0,cody davis,cody davis,cody davis,1007.0,Cody Davis,LA,S,278.0,8458.0,15.0,3.0,0.0,0.0,26.0,0.0,64.8,60.7,21.9,44.5,1.0,0.0,26.7,4.0,2.0,1.0,5.6,2.0,241.0,23.0,178.0,5.0,0.0,8.0,0.0,6.0,0.0,22.0,2016.0,16874.600000000002,MISSING,cody davis
Ravens,00-0027736,28.08486157885467,Ravens,-0.01,50.00%,Kendrick Lewis,FS,1.202207123075932,2016.0,kendrick lewis,kendrick lewis,kendrick lewis,946.0,Kendrick Lewis,BLT,S,17.0,5659.0,4.0,0.0,0.0,0.0,3.0,0.0,66.6,67.0,72.7,73.3,0.0,0.0,0.0,0.0,0.0,0.0,93.8,2.0,2.0,5.0,9.0,7.0,1.0,1.0,0.0,2.0,0.0,13.0,2016.0,1139.0,MISSING,kendrick lewis
Ravens,00-0031059,0.0,Ravens,-0.01,50.00%,Marqueston Huff,FS,0.2955000966059122,2016.0,marqueston huff,marqueston huff,marqueston huff,1017.0,Marqueston Huff,BLT,S,33.0,8757.0,2.0,0.0,0.0,0.0,3.0,0.0,46.9,53.3,76.7,71.7,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,17.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1758.9,MISSING,marqueston huff
Ravens,00-0025424,0.0,Ravens,-0.01,50.00%,Eric Weddle,FS,2.4151478070457912,2016.0,eric weddle,eric weddle,eric weddle,924.0,Eric Weddle,BLT,S,1031.0,3653.0,16.0,22.0,0.0,1.0,3.0,0.0,88.7,90.0,71.8,90.8,4.0,0.0,3.2,3.0,5.0,2.0,83.9,13.0,446.0,364.0,634.0,134.0,29.0,70.0,2.0,22.0,2.0,221.0,2016.0,92790.0,MISSING,eric weddle
Ravens,00-0030559,MISSING,Ravens,-0.01,50.00%,Matt Elam,SS,1.378886455851098,2016.0,matt elam,matt elam,matt elam,984.0,Matt Elam,BLT,S,54.0,7813.0,6.0,0.0,0.0,0.0,3.0,0.0,51.6,42.8,76.5,26.2,0.0,0.0,50.0,1.0,0.0,0.0,86.8,2.0,33.0,8.0,35.0,6.0,1.0,1.0,0.0,3.0,0.0,21.0,2016.0,2311.2,MISSING,matt elam
Saints,00-0030060,338.91996461058636,Saints,0.02,43.80%,Kenny Vaccaro,SS,1.6751973980807626,2016.0,kenny vaccaro,kenny vaccaro,kenny vaccaro,982.0,Kenny Vaccaro,NO,S,720.0,7796.0,11.0,8.0,1.0,2.0,20.0,1.0,61.8,65.2,47.3,72.1,2.0,0.0,9.7,6.0,2.0,3.0,89.1,39.0,74.0,151.0,395.0,283.0,26.0,48.0,4.0,52.0,1.0,426.0,2016.0,46944.0,MISSING,kenny vaccaro
Saints,00-0031680,0.0,Saints,0.02,43.80%,Robenson Therezie,FS,0.039778450441167,2016.0,robenson therezie,robenson therezie,robenson therezie,1040.0,Robenson Therezie,NO,S,31.0,9776.0,6.0,1.0,0.0,0.0,20.0,0.0,45.4,40.4,75.5,77.2,0.0,0.0,0.0,0.0,0.0,0.0,112.5,1.0,8.0,13.0,25.0,9.0,0.0,0.0,0.0,1.0,0.0,11.0,2016.0,1252.4,MISSING,robenson therezie
Saints,00-0027018,0.0,Saints,0.02,43.80%,Jairus Byrd,FS,7.0200296258131,2016.0,jairus byrd,jairus byrd,jairus byrd,932.0,Jairus Byrd,NO,S,900.0,4965.0,16.0,17.0,0.0,0.0,20.0,0.0,70.5,70.2,88.4,85.4,2.0,0.0,7.0,6.0,0.0,0.0,78.8,22.0,716.0,93.0,565.0,29.0,14.0,63.0,2.0,31.0,1.0,251.0,2016.0,63180.0,MISSING,jairus byrd
Saints,00-0029747,0.0,Saints,0.02,43.80%,Chris Banjo,SS,0.1790049591034971,2016.0,chris banjo,chris banjo,chris banjo,1005.0,Chris Banjo,NO,S,2.0,8419.0,1.0,0.0,0.0,0.0,20.0,0.0,60.0,60.3,67.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,120.6,MISSING,chris banjo
Saints,00-0032939,0.0,Saints,0.02,43.80%,Vonn Bell,SS,0.4651484510852063,2016.0,vonn bell,vonn bell,vonn bell,1054.0,Vonn Bell,NO,S,889.0,10695.0,15.0,12.0,2.0,2.0,20.0,1.0,44.6,56.1,0.0,90.6,0.0,0.0,4.7,4.0,5.0,8.0,120.8,30.0,391.0,216.0,545.0,171.0,22.0,69.0,3.0,50.0,5.0,424.0,2016.0,49872.9,MISSING,vonn bell
Saints,00-0024258,MISSING,Saints,0.02,43.80%,Roman Harper,SS,0.4379468023443035,2016.0,roman harper,roman harper,roman harper,919.0,Roman Harper,NO,S,300.0,2988.0,12.0,2.0,0.0,0.0,20.0,0.0,55.4,50.2,0.0,52.1,0.0,0.0,17.2,5.0,1.0,3.0,108.3,12.0,86.0,112.0,174.0,45.0,6.0,22.0,0.0,15.0,0.0,150.0,2016.0,15060.0,67.365712900097,roman harper
Saints,00-0026952,MISSING,Saints,0.02,43.80%,Jamarca Sanford,SS,0.4379468023443035,2016.0,jamarca sanford,jamarca sanford,jamarca sanford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0028082,MISSING,Saints,0.02,43.80%,Shiloh Keo,SS,0.2303387647324016,2016.0,shiloh keo,shiloh keo,shiloh keo,961.0,Shiloh Keo,NO,S,1.0,6296.0,1.0,0.0,0.0,0.0,20.0,0.0,71.5,77.5,64.4,73.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,2016.0,77.5,MISSING,shiloh keo
Seahawks,00-0027733,0.0,Seahawks,0.07,64.70%,Kam Chancellor,SS,3.928640432794487,2016.0,kam chancellor,kam chancellor,kam chancellor,945.0,Kam Chancellor,SEA,S,854.0,5656.0,14.0,12.0,0.0,1.0,29.0,0.0,78.5,81.6,25.6,90.4,2.0,0.0,4.3,4.0,3.0,5.0,81.7,33.0,209.0,357.0,499.0,158.0,38.0,78.0,6.0,53.0,3.0,313.0,2016.0,69686.4,MISSING,kam chancellor
Seahawks,00-0027866,0.0,Seahawks,0.07,64.70%,Earl Thomas,FS,6.3759902106008886,2016.0,earl thomas,earl thomas,earl thomas,939.0,Earl Thomas III,SEA,S,693.0,5539.0,11.0,12.0,0.0,0.0,29.0,1.0,80.3,79.6,55.1,51.0,2.0,0.0,20.7,12.0,8.0,2.0,43.0,12.0,563.0,62.0,416.0,58.0,5.0,34.0,0.0,19.0,0.0,127.0,2016.0,55162.8,MISSING,earl thomas
Seahawks,00-0029191,0.0,Seahawks,0.07,64.70%,Deshawn Shead,FS,0.3864236491273266,2016.0,deshawn shead,deshawn shead,deshawn shead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0029107,0.0,Seahawks,0.07,64.70%,Kelcie McCray,SS,0.4669285760288529,2016.0,kelcie mccray,kelcie mccray,kelcie mccray,979.0,Kelcie McCray,SEA,S,344.0,7396.0,10.0,10.0,0.0,0.0,29.0,0.0,45.2,52.7,81.4,57.3,0.0,0.0,18.4,7.0,0.0,0.0,133.1,14.0,88.0,152.0,201.0,36.0,8.0,21.0,0.0,20.0,2.0,189.0,2016.0,18128.8,MISSING,kelcie mccray
Seahawks,00-0028441,0.0,Seahawks,0.07,64.70%,Jeron Johnson,SS,0.1151690603464932,2016.0,jeron johnson,jeron johnson,jeron johnson,963.0,Jeron Johnson,SEA,S,18.0,6621.0,2.0,1.0,0.0,0.0,29.0,0.0,64.3,67.1,72.3,55.2,0.0,0.0,25.0,1.0,0.0,0.0,87.5,1.0,6.0,7.0,12.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,2016.0,1207.8,MISSING,jeron johnson
Steelers,00-0030412,0.0,Steelers,0.08,68.40%,Shamarko Thomas,SS,0.5076885425388034,2016.0,shamarko thomas,shamarko thomas,shamarko thomas,993.0,Shamarko Thomas,PIT,S,6.0,7893.0,3.0,0.0,0.0,0.0,25.0,0.0,61.6,62.4,70.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,374.4,MISSING,shamarko thomas
Steelers,00-0027023,0.0,Steelers,0.08,68.40%,Mike Mitchell,FS,2.589306369549816,2016.0,mike mitchell,mike mitchell,mike mitchell,933.0,Mike Mitchell,PIT,S,1197.0,4970.0,19.0,17.0,0.0,1.0,25.0,1.0,71.2,69.0,28.7,89.9,1.0,0.0,7.4,7.0,8.0,5.0,71.8,19.0,1003.0,147.0,775.0,30.0,11.0,70.0,0.0,39.0,1.0,293.0,2016.0,82593.0,MISSING,mike mitchell
Steelers,00-0030023,0.0,Steelers,0.08,68.40%,Jordan Dangerfield,FS,0.2898177368454949,2016.0,jordan dangerfield,jordan dangerfield,jordan dangerfield,1008.0,Jordan Dangerfield,PIT,S,145.0,8468.0,9.0,2.0,0.0,0.0,25.0,0.0,69.6,65.5,79.3,48.8,0.0,0.0,28.6,2.0,0.0,0.0,106.3,3.0,90.0,28.0,96.0,14.0,1.0,3.0,0.0,4.0,0.0,40.0,2016.0,9497.5,MISSING,jordan dangerfield
Steelers,00-0028954,0.0,Steelers,0.08,68.40%,Robert Golden,FS,0.7578192825400915,2016.0,robert golden,robert golden,robert golden,978.0,Robert Golden,PIT,S,382.0,7303.0,13.0,5.0,0.0,0.0,25.0,1.0,50.4,51.9,83.4,70.7,0.0,0.0,8.6,3.0,0.0,0.0,158.3,14.0,158.0,133.0,225.0,57.0,10.0,27.0,1.0,16.0,2.0,200.0,2016.0,19825.8,MISSING,robert golden
Steelers,00-0033053,0.0,Steelers,0.08,68.40%,Sean Davis,SS,0.4785760288529657,2016.0,sean davis,sean davis,sean davis,1053.0,Sean Davis,PIT,S,930.0,10692.0,17.0,11.0,0.0,0.0,25.0,1.0,60.5,58.2,21.0,40.7,1.0,0.0,20.0,19.0,3.0,3.0,124.4,38.0,399.0,227.0,597.0,209.0,23.0,65.0,3.0,50.0,4.0,488.0,2016.0,54126.0,MISSING,sean davis
Texans,00-0031087,0.0,Texans,-0.02,55.60%,Andre Hal,FS,0.3975532942616088,2016.0,andre hal,andre hal,andre hal,1025.0,Andre Hal,HST,S,949.0,8850.0,17.0,11.0,0.0,0.0,13.0,0.0,59.5,63.5,83.7,29.2,3.0,0.0,23.1,15.0,5.0,0.0,68.6,18.0,486.0,314.0,606.0,122.0,9.0,39.0,1.0,28.0,1.0,273.0,2016.0,60261.5,MISSING,andre hal
Texans,00-0031098,0.0,Texans,-0.02,55.60%,Lonnie Ballentine,FS,0.3455104012365556,2016.0,lonnie ballentine,lonnie ballentine,lonnie ballentine,1027.0,Lonnie Ballentine,HST,S,10.0,8890.0,1.0,1.0,0.0,0.0,13.0,0.0,60.0,65.7,66.7,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,657.0,MISSING,lonnie ballentine
Texans,00-0030395,0.0,Texans,-0.02,55.60%,Don Jones,FS,0.2812932311457461,2016.0,don jones,don jones,don jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0032050,0.0,Texans,-0.02,55.60%,Corey Moore,SS,0.2898177368454949,2016.0,corey moore,corey moore,corey moore,1047.0,Corey Moore,HST,S,501.0,10117.0,14.0,4.0,0.0,0.0,13.0,0.0,60.9,64.8,84.9,72.6,1.0,0.0,11.4,4.0,4.0,1.0,85.0,12.0,275.0,166.0,302.0,47.0,6.0,27.0,1.0,18.0,0.0,218.0,2016.0,32464.8,MISSING,corey moore
Texans,00-0031919,0.0,Texans,-0.02,55.60%,Kurtis Drummond,SS,0.3391936626521543,2016.0,kurtis drummond,kurtis drummond,kurtis drummond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0026257,0.0,Texans,-0.02,55.60%,Quintin Demps,SS,0.9467379403619502,2016.0,quintin demps,quintin demps,quintin demps,929.0,Quintin Demps,HST,S,709.0,4431.0,14.0,8.0,0.0,1.0,13.0,0.0,83.1,86.1,89.8,73.5,6.0,0.0,9.1,5.0,2.0,1.0,67.2,14.0,453.0,163.0,437.0,48.0,14.0,42.0,2.0,23.0,2.0,138.0,2016.0,61044.899999999994,MISSING,quintin demps
Texans,00-0029520,0.0,Texans,-0.02,55.60%,Eddie Pleasant,FS,0.6672248341598506,2016.0,eddie pleasant,eddie pleasant,eddie pleasant,980.0,Eddie Pleasant,HST,S,285.0,7593.0,16.0,2.0,1.0,0.0,13.0,0.0,83.5,74.1,0.0,38.6,0.0,0.0,20.8,5.0,2.0,2.0,70.0,16.0,14.0,177.0,219.0,71.0,6.0,17.0,1.0,29.0,0.0,153.0,2016.0,21118.5,MISSING,eddie pleasant
Titans,00-0033132,188.0795140943699,Titans,0.0,56.30%,Kevin Byard,FS,0.4342532362980615,2016.0,kevin byard,kevin byard,kevin byard,1055.0,Kevin Byard,TEN,S,656.0,10698.0,16.0,5.0,0.0,0.0,31.0,0.0,66.1,68.5,84.9,64.3,0.0,0.0,13.5,7.0,4.0,2.0,60.4,13.0,309.0,199.0,429.0,94.0,16.0,40.0,2.0,25.0,0.0,90.0,2016.0,44936.0,MISSING,kevin byard
Titans,00-0028038,58.2918064610129,Titans,0.0,56.30%,Da'Norris Searcy,SS,3.944741418174792,2016.0,danorris searcy,danorris searcy,danorris searcy,959.0,Da'Norris Searcy,TEN,S,553.0,6252.0,14.0,5.0,0.0,0.0,31.0,1.0,66.9,68.2,85.6,61.4,1.0,0.0,15.7,8.0,3.0,1.0,54.1,10.0,316.0,151.0,366.0,48.0,11.0,38.0,2.0,21.0,0.0,162.0,2016.0,37714.6,MISSING,danorris searcy
Titans,00-0027067,34.074935275293335,Titans,0.0,56.30%,Rashad Johnson,FS,1.6100985380305275,2016.0,rashad johnson,rashad johnson,rashad johnson,935.0,Rashad Johnson,TEN,S,555.0,5018.0,14.0,3.0,1.0,1.0,31.0,0.0,60.6,63.0,85.6,40.1,0.0,0.0,19.0,8.0,0.0,1.0,49.3,5.0,308.0,158.0,363.0,74.0,10.0,31.0,2.0,12.0,0.0,35.0,2016.0,34965.0,MISSING,rashad johnson
Titans,00-0030491,11.385655902594465,Titans,0.0,56.30%,Daimion Stafford,SS,0.4421163135183873,2016.0,daimion stafford,daimion stafford,daimion stafford,998.0,Daimion Stafford,TEN,S,613.0,8031.0,15.0,4.0,0.0,0.0,31.0,1.0,58.9,61.9,24.0,65.2,1.0,0.0,11.5,7.0,0.0,2.0,106.8,29.0,215.0,269.0,381.0,82.0,23.0,50.0,2.0,40.0,3.0,285.0,2016.0,37944.7,MISSING,daimion stafford
Vikings,00-0029606,223.753004253771,Vikings,0.06,50.00%,Harrison Smith,FS,4.687318863914471,2016.0,harrison smith,harrison smith,harrison smith,981.0,Harrison Smith,MIN,S,894.0,7641.0,14.0,9.0,0.0,0.0,18.0,2.0,68.5,75.1,87.4,72.9,0.0,0.0,11.1,11.0,2.0,0.0,130.8,18.0,391.0,306.0,522.0,95.0,27.0,79.0,2.0,25.0,3.0,175.0,2016.0,67139.4,MISSING,harrison smith
