team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,targeted_qb_rating,targets,touchdowns,wide_rate,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,inline_snaps,slot_snaps,wide_snaps,total_snaps,Year,weighted_grade,weighted_average_grade,merge_player_y
Bills,00-0037387,0.0,Bills,0.1922816216,75.00%,Jalen Virgil,WR,0.0146828504306969,2024.0,jalen virgil,jalen virgil,jalen virgil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0038612,31.89290968573783,Broncos,0.1355160561,55.60%,A.T. Perry,WR,0.0636256851996867,2024.0,at perry,at perry,at perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0036959,0.0,Broncos,0.1355160561,55.60%,Michael Bandy,WR,0.0880971025841816,2024.0,michael bandy,michael bandy,michael bandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0035359,0.0,Broncos,0.1355160561,55.60%,David Sills,WR,0.0880971025841816,2024.0,david sills,david sills,david sills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0037380,0.0,Browns,-0.1797469028,17.70%,Kaden Davis,WR,0.0172932654659357,2024.0,kaden davis,drew davis,drew davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0039659,0.0,Browns,-0.1797469028,17.70%,Jaelen Gill,WR,0.0195771339075959,2024.0,jaelen gill,jalen virgil,jalen virgil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0036219,0.0,Buccaneers,0.1051836178,55.60%,Marquez Callaway,WR,0.0789350039154267,2024.0,marquez callaway,marquez callaway,marquez callaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0035164,0.0,Buccaneers,0.1051836178,55.60%,Cody Thompson,WR,0.0880971025841816,2024.0,cody thompson,cody thompson,cody thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0039592,0.0,Buccaneers,0.1051836178,55.60%,Tanner Knue,WR,0.0636256851996867,2024.0,tanner knue,,tanner knue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0039397,38.054698123297094,Cardinals,0.01573369863,47.10%,Tejhaun Palmer,WR,0.0880971025841816,2024.0,tejhaun palmer,nathan palmer,nathan palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035876,0.0,Cardinals,0.01573369863,47.10%,Andre Baccellia,WR,0.0871182458888018,2024.0,andre baccellia,andre baccellia,andre baccellia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0033251,0.0,Cardinals,0.01573369863,47.10%,Zach Pascal,WR,1.0454189506656224,2024.0,zach pascal,zach pascal,zach pascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0036627,77.53333665949802,Chargers,0.08650381147,61.10%,Dez Fitzpatrick,WR,0.0195771339075959,2024.0,dez fitzpatrick,dez fitzpatrick,dez fitzpatrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0039415,20.004296622613804,Chargers,0.08650381147,61.10%,Brenden Rice,WR,0.3224933437744714,2024.0,brenden rice,rashee rice,rashee rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0039664,0.0,Chargers,0.08650381147,61.10%,Jaylen Johnson,WR,0.0880971025841816,2024.0,jaylen johnson,tyler johnson,tyler johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0038104,192.41042763371848,Chiefs,0.0383547092,85.00%,Tyquan Thornton,WR,0.0342599843382928,2024.0,tyquan thornton,tyquan thornton,tyquan thornton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0032951,75.69791482340202,Colts,-0.06411872932,47.10%,Laquon Treadwell,WR,0.1184025058731401,2024.0,laquon treadwell,laquon treadwell,laquon treadwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0035593,19.92202601861248,Colts,-0.06411872932,47.10%,Juwann Winfree,WR,0.2231793265465936,2024.0,juwann winfree,juwann winfree,juwann winfree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0035045,0.0,Colts,-0.06411872932,47.10%,DJ Montgomery,WR,0.0880971025841816,2024.0,dj montgomery,dj montgomery,dj montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0038830,0.0,Commanders,0.1328873341,70.00%,Kazmeir Allen,WR,0.0880971025841816,2024.0,kazmeir allen,,kazmeir allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032398,21.618393614166784,Commanders,0.1328873341,70.00%,Chris Moore,WR,0.0166797180892717,2024.0,chris moore,chris moore,chris moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0038839,0.0,Commanders,0.1328873341,70.00%,Mitchell Tinsley,WR,0.0880971025841816,2024.0,mitchell tinsley,,mitchell tinsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036657,17.432219501790488,Cowboys,-0.1874393508,41.20%,Seth Williams,WR,0.0636256851996867,2024.0,seth williams,seth williams,seth williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035297,14.66769431915484,Cowboys,-0.1874393508,41.20%,Kelvin Harmon,WR,0.0880971025841816,2024.0,kelvin harmon,kelvin harmon,kelvin harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0036999,97.6896726521068,Dolphins,-0.03099899621,47.10%,Anthony Schwartz,WR,0.2036021926389976,2024.0,anthony schwartz,anthony schwartz,anthony schwartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0039884,16.589239353891337,Dolphins,-0.03099899621,47.10%,Tahj Washington,WR,0.1928735317149569,2024.0,tahj washington,nate washington,nate washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0033466,13.510197819216536,Dolphins,-0.03099899621,47.10%,Isaiah McKenzie,WR,0.0250195771339075,2024.0,isaiah mckenzie,isaiah mckenzie,isaiah mckenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0036491,0.0,Dolphins,-0.03099899621,47.10%,Tarik Black,WR,0.0538371182458888,2024.0,tarik black,tarik black,tarik black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0037348,0.0,Dolphins,-0.03099899621,47.10%,Tanner Conner,WR,0.3856695379796397,2024.0,tanner conner,tanner mcevoy,tanner mcevoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0037828,90.1855283286764,Eagles,0.2151322403,85.70%,Danny Gray,WR,0.1118245888801879,2024.0,danny gray,danny gray,danny gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0037273,45.93285061885616,Eagles,0.2151322403,85.70%,Kyle Philips,WR,0.0293657008613938,2024.0,kyle philips,kyle philips,kyle philips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036936,176.80214336173222,Falcons,-0.03880498761,47.10%,Rondale Moore,WR,0.6281186374314801,2024.0,rondale moore,rondale moore,rondale moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0032208,49.926043672836215,Falcons,-0.03880498761,47.10%,Phillip Dorsett,WR,0.0917384494909945,2024.0,phillip dorsett,phillip dorsett,phillip dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0038953,0.0,Falcons,-0.03880498761,47.10%,Dylan Drummond,WR,0.0880971025841816,2024.0,dylan drummond,,dylan drummond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0038726,0.0,Falcons,-0.03880498761,47.10%,Jesse Matthews,WR,0.0880971025841816,2024.0,jesse matthews,john matthews,john matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0036635,44.47614435848701,Giants,-0.1729829461,17.70%,Ihmir Smith-Marsette,WR,0.3901280344557556,2024.0,ihmir smithmarsette,ihmir smithmarsette,ihmir smithmarsette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0035645,0.0,Giants,-0.1729829461,17.70%,Gunner Olszewski,WR,0.4512529365700861,2024.0,gunner olszewski,gunner olszewski,gunner olszewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0039306,0.0,Giants,-0.1729829461,17.70%,Dee Williams,WR,0.0864663273296789,2024.0,dee williams,mike williams,mike williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0038477,0.0,Giants,-0.1729829461,17.70%,Bryce Ford-Wheaton,WR,0.3138864526233359,2024.0,bryce fordwheaton,,bryce fordwheaton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0038969,0.0,Giants,-0.1729829461,17.70%,Kearis Jackson,WR,0.0685199686765857,2024.0,kearis jackson,trishton jackson,trishton jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0039228,0.0,Jaguars,-0.155612123,23.50%,Louis Rees-Zammit,WR,0.0880971025841816,2024.0,louis reeszammit,,louis reeszammit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0039552,0.0,Jaguars,-0.155612123,23.50%,Joshua Cephus,WR,0.0880971025841816,2024.0,joshua cephus,joshua cribbs,joshua cribbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0039562,0.0,Jaguars,-0.155612123,23.50%,David White Jr,WR,0.1872877838684416,2024.0,david white,roddy white,roddy white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036775,0.0,Jets,-0.02455557428,29.40%,Brandon Smith,WR,0.0880971025841816,2024.0,brandon smith,brad smith,brad smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0037156,0.0,Jets,-0.02455557428,29.40%,Irvin Charles,WR,0.3582615505090055,2024.0,irvin charles,,irvin charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036080,0.0,Jets,-0.02455557428,29.40%,Easop Winston,WR,0.0293657008613938,2024.0,easop winston,easop winston,easop winston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0035480,0.0,Jets,-0.02455557428,29.40%,Malik Taylor,WR,0.2133907595927956,2024.0,malik taylor,malik taylor,malik taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0039286,0.0,Jets,-0.02455557428,29.40%,Marcus Riley,WR,0.1846773688332028,2024.0,marcus riley,marcus easley,marcus easley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036233,26.891922285982353,Lions,0.2197285648,83.30%,Donovan Peoples-Jones,WR,0.1184025058731401,2024.0,donovan peoplesjones,donovan peoplesjones,donovan peoplesjones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0038627,21.291760980340403,Lions,0.2197285648,83.30%,Antoine Green,WR,0.2052427564604541,2024.0,antoine green,antoine green,antoine green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0037708,0.0,Lions,0.2197285648,83.30%,Maurice Alexander,WR,0.0097885669537979,2024.0,maurice alexander,maurice alexander,maurice alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0039437,14.431483113069016,Packers,0.1652537339,61.10%,Cornelius Johnson,WR,0.0783085356303837,2024.0,cornelius johnson,darius johnson,darius johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0039329,0.0,Packers,0.1652537339,61.10%,Julian Hicks,WR,0.0880971025841816,2024.0,julian hicks,,julian hicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0037745,140.38837704451873,Panthers,-0.2237786502,29.40%,Velus Jones,WR,0.0857043852779953,2024.0,velus jones,velus jones,velus jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031299,29.605103564430184,Panthers,-0.2237786502,29.40%,Jordan Matthews,WR,0.0667188723570869,2024.0,jordan matthews,jordan matthews,jordan matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036438,9.8591676374515,Panthers,-0.2237786502,29.40%,Stephen Sullivan,WR,0.0657791699295223,2024.0,stephen sullivan,stephen williams,stephen williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036671,10.04890653491114,Panthers,-0.2237786502,29.40%,Dax Milne,WR,0.0197337509788566,2024.0,dax milne,dax milne,dax milne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0035341,0.0,Panthers,-0.2237786502,29.40%,Trenton Irwin,WR,0.0263116679718089,2024.0,trenton irwin,trenton irwin,trenton irwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0038502,0.0,Panthers,-0.2237786502,29.40%,T.J. Luther,WR,0.0244714173844949,2024.0,tj luther,,tj luther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0037355,0.0,Patriots,-0.1598290139,23.50%,Braylon Sanders,WR,0.0489428347689898,2024.0,braylon sanders,braylon sanders,braylon sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0039505,0.0,Patriots,-0.1598290139,23.50%,John Jiles,WR,0.0636256851996867,2024.0,john jiles,johnny wilson,johnny wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0039722,0.0,Patriots,-0.1598290139,23.50%,JaQuae Jackson,WR,0.1840250587314017,2024.0,jaquae jackson,jhaquan jackson,jhaquan jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0039536,0.0,Raiders,-0.1373166516,23.50%,Jeff Foreman,WR,0.185330070477682,2024.0,jeff foreman,,jeff foreman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0038891,0.0,Raiders,-0.1373166516,23.50%,Shedrick Jackson,WR,0.0244714173844949,2024.0,shedrick jackson,shedrick jackson,shedrick jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0036277,35.79124411063759,Rams,-0.04232456626,57.90%,Quintez Cephus,WR,0.1052466718872357,2024.0,quintez cephus,quintez cephus,quintez cephus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0039771,0.0,Rams,-0.04232456626,57.90%,Sam Wiglusz,WR,0.0880971025841816,2024.0,sam wiglusz,,sam wiglusz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0039773,0.0,Rams,-0.04232456626,57.90%,Drake Stoops,WR,0.0880971025841816,2024.0,drake stoops,,drake stoops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035769,0.0,Ravens,0.269860976,68.40%,Scotty Washington,WR,0.0293657008613938,2024.0,scotty washington,corey washington,corey washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0034317,0.0,Ravens,0.269860976,68.40%,Keith Kirkwood,WR,0.1501174628034455,2024.0,keith kirkwood,keith kirkwood,keith kirkwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035215,0.0,Ravens,0.269860976,68.40%,Deonte Harty,WR,0.4512529365700861,2024.0,deonte harty,deonte harty,deonte harty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0039259,0.0,Ravens,0.269860976,68.40%,Dayton Wade,WR,0.0871182458888018,2024.0,dayton wade,,dayton wade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0039843,0.0,Ravens,0.269860976,68.40%,Qadir Ismail,WR,0.0880971025841816,2024.0,qadir ismail,,qadir ismail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0034279,10.53442265573386,Saints,-0.08437242371,29.40%,Equanimeous St. Brown,WR,0.1184025058731401,2024.0,equanimeous st brown,equanimeous st brown,equanimeous st brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0039614,0.0,Saints,-0.08437242371,29.40%,Jermaine Jackson,WR,0.0342599843382928,2024.0,jermaine jackson,desean jackson,desean jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0036647,32.40786246757925,Seahawks,-0.01655071719,58.80%,Cornell Powell,WR,0.0293657008613938,2024.0,cornell powell,,cornell powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0039739,144.28569982939064,Steelers,-0.01722587637,55.60%,Roman Wilson,WR,0.4089960845732185,2024.0,roman wilson,johnny wilson,johnny wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036271,21.91680053184735,Steelers,-0.01722587637,55.60%,Quez Watkins,WR,0.1184025058731401,2024.0,quez watkins,quez watkins,quez watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033572,14.821507494696156,Steelers,-0.01722587637,55.60%,Jamal Agnew,WR,0.0526233359436178,2024.0,jamal agnew,jamal agnew,jamal agnew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0037460,0.0,Texans,0.0006868162663,57.90%,Johnny Johnson,WR,0.0880971025841816,2024.0,johnny johnson,johnny holton,johnny holton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0039473,0.0,Texans,0.0006868162663,57.90%,Xavier Johnson,WR,0.0880971025841816,2024.0,xavier johnson,calvin johnson,calvin johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0039605,0.0,Texans,0.0006868162663,57.90%,Jaxon Janke,WR,0.0048942834768989,2024.0,jaxon janke,javon baker,javon baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0038632,17.493600479341683,Titans,-0.1290081858,17.70%,Colton Dowell,WR,0.203866092404072,2024.0,colton dowell,colton dowell,colton dowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0035399,0.0,Titans,-0.1290081858,17.70%,Stanley Morgan,WR,0.0394675019577133,2024.0,stanley morgan,stanley morgan,stanley morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0038440,0.0,Vikings,0.111098585,77.80%,Zavier Scott,WR,0.0880971025841816,2024.0,zavier scott,tyler scott,tyler scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035934,0.0,Vikings,0.111098585,77.80%,Trishton Jackson,WR,0.0538371182458888,2024.0,trishton jackson,trishton jackson,trishton jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0039710,0.0,Vikings,0.111098585,77.80%,Jeshaun Jones,WR,0.0832028191072827,2024.0,jeshaun jones,james jones,james jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0038810,0.0,Vikings,0.111098585,77.80%,Thayer Thomas,WR,0.0880971025841816,2024.0,thayer thomas,michael thomas,michael thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
