player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0026294,2015,Falcons,1.3435231714126186,29.0,16.9676647396244,0.0,50.00%,Kroy Biermann,ED,516.0,16.0,10.0,0.0,1.0,1.0,2.0,0.0,68.4,66.2,57.5,77.4,64.3,6.0,9.0,7.8,4.0,2.0,2.0,224.0,272.0,508.0,497.0,10.0,24.0,37.0,3.0,17.0,35294.4,MISSING
00-0030776,2015,Giants,0.3576912339475153,24.0,0.0,-0.05,37.50%,Kerry Wynn,ED,577.0,15.0,12.0,1.0,0.0,0.0,21.0,1.0,57.3,90.1,45.5,66.0,64.2,3.0,10.0,8.0,4.0,0.0,0.0,313.0,255.0,576.0,486.0,52.0,20.0,34.0,3.0,13.0,33062.1,MISSING
00-0026054,2012,49ers,0.3855721393034826,27.0,0.0,0.19,72.20%,Eric Bakhtiari,ED,19.0,5.0,0.0,0.0,0.0,0.0,28.0,0.0,52.3,71.8,54.3,61.8,26.0,0.0,0.0,100.0,1.0,0.0,0.0,7.0,9.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,993.7,MISSING
00-0022740,2011,Vikings,9.771781516095537,29.0,23.261482368855923,-0.1,18.80%,Jared Allen,ED,1005.0,16.0,12.0,2.0,0.0,4.0,18.0,4.0,84.5,60.0,79.1,72.5,75.6,8.0,34.0,9.3,4.0,3.0,24.0,595.0,390.0,1005.0,3.0,1000.0,46.0,27.0,6.0,66.0,84922.5,MISSING
00-0021140,2015,Packers,8.375209380234507,35.0,38.77190515203901,0.02,61.10%,Julius Peppers,ED,779.0,18.0,8.0,0.0,1.0,2.0,12.0,0.0,63.7,62.3,73.8,47.6,48.1,10.0,43.0,15.6,5.0,3.0,12.0,494.0,233.0,751.0,568.0,82.0,24.0,19.0,3.0,65.0,49622.3,74.89611307420495
00-0027664,2015,Packers,0.3567601898380793,28.0,106.34663748706367,0.02,61.10%,Mike Neal,ED,821.0,18.0,8.0,0.0,0.0,2.0,12.0,1.0,54.7,79.5,49.9,63.6,42.2,6.0,25.0,25.6,11.0,1.0,9.0,502.0,273.0,798.0,703.0,40.0,25.0,24.0,8.0,40.0,44908.7,MISSING
00-0022161,2011,Ravens,8.32398753894081,28.0,108.53035971928584,0.15,72.20%,Terrell Suggs,ED,1117.0,18.0,11.0,1.0,1.0,7.0,3.0,0.0,87.6,29.5,74.0,79.1,79.0,12.0,38.0,4.7,3.0,6.0,14.0,599.0,449.0,920.0,384.0,534.0,52.0,50.0,11.0,64.0,97849.2,MISSING
00-0029408,2015,Packers,1.665358040201005,25.0,252.02587880696123,0.02,61.10%,Nick Perry,ED,402.0,16.0,9.0,1.0,0.0,1.0,12.0,0.0,67.6,49.3,65.7,70.5,63.9,0.0,13.0,16.7,6.0,2.0,8.0,217.0,172.0,389.0,371.0,3.0,19.0,21.0,4.0,21.0,27175.2,MISSING
00-0027962,2011,Saints,1.1677748701973,22.0,367.9797989186252,0.21,77.80%,Cameron Jordan,ED,648.0,18.0,12.0,5.0,0.0,0.0,20.0,1.0,61.8,39.9,58.2,70.4,67.1,6.0,18.0,2.7,1.0,4.0,1.0,366.0,281.0,648.0,0.0,619.0,23.0,24.0,4.0,25.0,40046.4,MISSING
00-0030757,2015,Packers,0.3567601898380793,24.0,0.0,0.02,61.10%,Mike Neal,ED,821.0,18.0,8.0,0.0,0.0,2.0,12.0,1.0,54.7,79.5,49.9,63.6,42.2,6.0,25.0,25.6,11.0,1.0,9.0,502.0,273.0,798.0,703.0,40.0,25.0,24.0,8.0,40.0,44908.7,MISSING
00-0025441,2011,Saints,0.9968847352024922,26.0,147.96109316366915,0.21,77.80%,Turk McBride,ED,205.0,8.0,1.0,0.0,0.0,1.0,20.0,0.0,63.8,49.6,63.2,63.2,71.0,2.0,9.0,0.0,0.0,1.0,2.0,158.0,47.0,203.0,0.0,202.0,2.0,0.0,0.0,13.0,13079.0,MISSING
00-0030010,2015,Lions,0.3210496929089894,24.0,0.0,-0.05,43.80%,Brandon Copeland,ED,71.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,62.9,82.7,48.5,74.5,75.1,0.0,2.0,0.0,0.0,0.0,0.0,40.0,31.0,70.0,69.0,1.0,6.0,7.0,0.0,2.0,4465.9,MISSING
00-0030946,2015,Lions,0.01785873813512,24.0,0.0,-0.05,43.80%,Kerry Hyder Jr.,ED,2.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,59.9,69.2,MISSING,60.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,119.8,MISSING
00-0024278,2015,Lions,0.4641261864879956,30.0,28.641783239584655,-0.05,43.80%,Darryl Tapp,ED,409.0,16.0,4.0,0.0,0.0,2.0,11.0,0.0,69.9,89.7,57.9,70.6,60.2,4.0,9.0,8.7,2.0,0.0,2.0,215.0,192.0,408.0,394.0,7.0,13.0,17.0,3.0,15.0,28589.1,MISSING
00-0026194,2015,Lions,2.780103992183138,29.0,60.15649130240006,-0.05,43.80%,Jason Jones,ED,543.0,15.0,3.0,0.0,0.0,1.0,11.0,0.0,63.0,21.1,63.5,62.7,61.0,6.0,29.0,13.3,4.0,7.0,5.0,342.0,198.0,538.0,392.0,28.0,20.0,23.0,4.0,40.0,34209.0,MISSING
00-0021577,2011,Seahawks,2.9781931464174454,29.0,0.0,0.0,43.80%,Chris Clemons,ED,929.0,16.0,5.0,3.0,2.0,3.0,29.0,0.0,79.7,31.3,84.3,57.4,65.6,9.0,45.0,10.3,4.0,5.0,12.0,536.0,341.0,910.0,45.0,862.0,36.0,30.0,4.0,66.0,74041.3,MISSING
00-0030079,2015,Lions,0.4607384142936907,25.0,65.39996326666024,-0.05,43.80%,Devin Taylor,ED,550.0,15.0,5.0,1.0,0.0,1.0,11.0,0.0,66.4,91.0,60.8,59.0,59.0,4.0,23.0,16.7,5.0,1.0,9.0,373.0,169.0,545.0,516.0,2.0,20.0,20.0,4.0,36.0,36520.0,MISSING
00-0030059,2015,Lions,3.539385817978783,26.0,544.8243619564457,-0.05,43.80%,Ezekiel Ansah,ED,656.0,16.0,5.0,0.0,1.0,4.0,11.0,2.0,75.6,21.9,78.3,67.3,33.5,20.0,33.0,23.8,10.0,8.0,13.0,409.0,230.0,628.0,609.0,12.0,30.0,27.0,3.0,66.0,49593.6,MISSING
00-0031000,2015,Jets,0.3658654383026242,27.0,16.411032264850277,0.12,62.50%,Trevor Reilly,ED,79.0,9.0,0.0,0.0,0.0,1.0,22.0,0.0,56.0,81.6,52.8,61.2,72.4,1.0,1.0,0.0,0.0,0.0,1.0,59.0,18.0,77.0,76.0,0.0,2.0,2.0,1.0,3.0,4424.0,MISSING
00-0022120,2015,Jets,1.5703517587939697,34.0,25.60473374172803,0.12,62.50%,Calvin Pace,ED,519.0,16.0,0.0,1.0,0.0,2.0,22.0,1.0,64.0,75.5,60.4,63.6,56.5,4.0,10.0,18.8,3.0,1.0,3.0,227.0,218.0,494.0,490.0,4.0,11.0,13.0,1.0,17.0,33216.0,63.66849137931034
00-0031564,2015,Jets,0.4212060301507537,22.0,147.8496699006052,0.12,62.50%,Lorenzo Mauldin IV,ED,253.0,14.0,1.0,0.0,0.0,1.0,22.0,1.0,57.7,64.7,60.7,44.4,60.7,7.0,16.0,25.0,1.0,1.0,5.0,212.0,29.0,242.0,238.0,1.0,4.0,2.0,0.0,28.0,14598.1,MISSING
00-0026417,2011,Texans,0.4361370716510903,26.0,0.0,0.17,61.10%,Jesse Nading,ED,42.0,6.0,0.0,0.0,0.0,0.0,13.0,1.0,59.7,76.4,59.9,59.2,29.1,0.0,1.0,25.0,1.0,0.0,1.0,21.0,16.0,37.0,25.0,12.0,2.0,3.0,0.0,2.0,2507.4,MISSING
00-0023750,2011,Texans,13.457943925233645,26.0,496.5853037914096,0.17,61.10%,Mario Williams,ED,217.0,5.0,1.0,1.0,0.0,1.0,13.0,0.0,78.7,52.6,76.0,63.3,77.0,2.0,17.0,0.0,0.0,1.0,5.0,128.0,74.0,207.0,121.0,86.0,6.0,4.0,0.0,24.0,17077.9,MISSING
00-0027980,2011,Texans,0.710169885773624,24.0,267.1864593211276,0.17,61.10%,Brooks Reed,ED,902.0,18.0,8.0,2.0,0.0,1.0,13.0,2.0,73.7,87.8,63.4,71.2,71.3,6.0,26.0,6.5,3.0,0.0,10.0,472.0,338.0,765.0,507.0,258.0,36.0,35.0,2.0,42.0,66477.40000000001,MISSING
00-0026194,2011,Titans,0.726895119418484,25.0,163.52229717116867,-0.02,56.30%,Jason Jones,ED,675.0,14.0,4.0,4.0,0.0,1.0,31.0,0.0,55.5,63.4,57.0,52.1,69.1,4.0,15.0,7.7,2.0,2.0,3.0,399.0,256.0,666.0,0.0,430.0,14.0,20.0,1.0,22.0,37462.5,MISSING
00-0026243,2011,Titans,0.934226375908619,26.0,83.593393396117,-0.02,56.30%,William Hayes,ED,330.0,10.0,3.0,0.0,1.0,0.0,31.0,0.0,48.7,9.6,58.7,53.0,75.3,1.0,10.0,6.7,1.0,4.0,2.0,186.0,143.0,330.0,0.0,327.0,11.0,11.0,3.0,13.0,16071.000000000002,MISSING
00-0022814,2011,Titans,1.0799584631360333,30.0,21.57977757483784,-0.02,56.30%,Dave Ball,ED,647.0,14.0,5.0,1.0,1.0,2.0,31.0,1.0,59.9,71.4,58.3,57.5,55.7,3.0,17.0,9.7,3.0,1.0,4.0,402.0,224.0,645.0,0.0,644.0,17.0,23.0,4.0,24.0,38755.3,MISSING
00-0027701,2011,Vikings,0.4485981308411215,23.0,106.21459646133653,-0.1,18.80%,Everson Griffen,ED,271.0,16.0,2.0,1.0,0.0,0.0,18.0,1.0,63.4,0.0,65.7,70.8,76.2,3.0,10.0,0.0,0.0,3.0,4.0,168.0,77.0,247.0,1.0,140.0,10.0,6.0,0.0,17.0,17181.399999999998,MISSING
00-0025489,2011,Vikings,2.371478296988577,28.0,76.37874705959759,-0.1,18.80%,Brian Robison,ED,900.0,16.0,10.0,0.0,0.0,3.0,18.0,2.0,71.7,61.8,71.5,59.7,68.8,5.0,40.0,5.6,2.0,3.0,9.0,533.0,349.0,899.0,3.0,883.0,29.0,24.0,3.0,54.0,64530.0,MISSING
00-0021577,2015,Jaguars,3.4896705750977106,33.0,0.0,-0.09,31.30%,Chris Clemons,ED,659.0,16.0,3.0,1.0,0.0,1.0,15.0,1.0,41.9,44.2,52.6,38.0,29.4,8.0,23.0,30.0,6.0,5.0,3.0,469.0,175.0,658.0,652.0,6.0,12.0,11.0,1.0,34.0,27612.1,68.77151639344262
00-0029053,2015,Jaguars,0.4082914572864322,26.0,0.0,-0.09,31.30%,Ryan Davis Sr.,ED,244.0,14.0,1.0,0.0,0.0,1.0,15.0,0.0,55.2,32.2,66.6,47.7,73.0,5.0,14.0,0.0,0.0,2.0,4.0,210.0,30.0,236.0,77.0,92.0,6.0,2.0,0.0,23.0,13468.8,MISSING
00-0031264,2015,Jaguars,0.3559463986599664,23.0,52.97767971947417,-0.09,31.30%,Chris Smith,ED,155.0,6.0,2.0,1.0,0.0,0.0,15.0,0.0,56.8,50.1,58.6,57.6,38.1,2.0,6.0,23.1,3.0,1.0,1.0,96.0,58.0,154.0,122.0,29.0,6.0,8.0,1.0,9.0,8804.0,MISSING
00-0029600,2015,Jaguars,1.130321747627024,26.0,211.15699753619467,-0.09,31.30%,Andre Branch,ED,596.0,13.0,2.0,3.0,0.0,2.0,15.0,1.0,50.2,29.0,61.3,43.8,64.8,3.0,22.0,14.3,3.0,7.0,5.0,391.0,184.0,592.0,590.0,2.0,16.0,16.0,3.0,30.0,29919.2,MISSING
00-0029412,2015,Eagles,0.751003629257398,27.0,151.06359086669394,-0.07,43.80%,Vinny Curry,ED,424.0,16.0,1.0,0.0,1.0,0.0,24.0,0.0,72.5,40.3,75.4,49.6,76.7,9.0,35.0,0.0,0.0,4.0,5.0,361.0,63.0,419.0,127.0,81.0,8.0,5.0,1.0,49.0,30740.0,MISSING
00-0030518,2015,49ers,0.510106085985483,23.0,111.96083263963423,-0.15,31.30%,Corey Lemonier,ED,271.0,10.0,8.0,0.0,0.0,0.0,28.0,0.0,48.8,34.9,53.2,50.5,37.6,2.0,5.0,15.8,3.0,2.0,0.0,112.0,128.0,258.0,258.0,0.0,4.0,8.0,0.0,7.0,13224.8,MISSING
00-0029193,2012,Seahawks,1.4084427860696518,24.0,457.4940992929473,0.18,66.70%,Bruce Irvin,ED,514.0,18.0,2.0,1.0,1.0,1.0,29.0,1.0,61.0,31.9,68.3,37.5,60.6,12.0,24.0,15.4,2.0,4.0,11.0,391.0,109.0,513.0,15.0,498.0,14.0,9.0,0.0,47.0,31354.0,MISSING
00-0032060,2015,49ers,0.4252812674483529,21.0,154.06079891013724,-0.15,31.30%,Eli Harold,ED,336.0,16.0,1.0,0.0,0.0,0.0,28.0,1.0,57.3,22.1,60.2,65.5,57.6,4.0,10.0,14.3,2.0,3.0,0.0,129.0,172.0,309.0,306.0,2.0,10.0,11.0,5.0,14.0,19252.8,MISSING
00-0021140,2016,Packers,6.762413859728215,36.0,0.0,0.07,63.20%,Julius Peppers,ED,715.0,19.0,6.0,4.0,0.0,2.0,12.0,1.0,73.8,70.8,73.8,64.2,58.9,6.0,30.0,16.0,4.0,2.0,9.0,485.0,204.0,678.0,518.0,83.0,20.0,15.0,1.0,45.0,52767.0,58.76802692469499
00-0028536,2014,Eagles,0.7518796992481203,27.0,0.0,0.0,62.50%,Bryan Braman,ED,9.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,62.5,73.1,60.9,60.0,MISSING,0.0,1.0,MISSING,0.0,0.0,0.0,7.0,2.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,562.5,MISSING
00-0023579,2014,Eagles,4.962406015037594,31.0,10.267303014983469,0.0,62.50%,Trent Cole,ED,806.0,15.0,8.0,0.0,0.0,3.0,24.0,0.0,68.4,19.7,75.2,67.5,72.0,14.0,26.0,16.7,9.0,7.0,7.0,380.0,316.0,713.0,513.0,186.0,27.0,37.0,3.0,47.0,55130.4,MISSING
00-0030442,2013,Ravens,0.4056739482200647,22.0,82.81039924286793,-0.09,50.00%,John Simon,ED,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,58.1,69.5,57.4,60.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,174.3,MISSING
00-0027022,2014,Eagles,3.684210526315789,27.0,124.28133523169616,0.0,62.50%,Connor Barwin,ED,1008.0,16.0,11.0,5.0,1.0,2.0,24.0,0.0,68.8,70.5,74.6,63.5,77.1,11.0,29.0,5.8,3.0,3.0,16.0,375.0,395.0,730.0,579.0,148.0,35.0,38.0,4.0,56.0,69350.4,MISSING
00-0022161,2013,Ravens,10.533980582524272,30.0,59.5627242834145,-0.09,50.00%,Terrell Suggs,ED,903.0,16.0,10.0,0.0,1.0,0.0,3.0,1.0,73.8,61.1,66.5,75.8,79.4,14.0,37.0,6.2,4.0,4.0,10.0,501.0,346.0,802.0,628.0,174.0,50.0,51.0,5.0,61.0,66641.4,71.60493104889261
00-0027865,2014,Eagles,2.5398496240601505,26.0,325.4534778890434,0.0,62.50%,Brandon Graham,ED,503.0,16.0,5.0,0.0,0.0,4.0,24.0,0.0,81.7,48.3,82.2,75.5,45.0,8.0,39.0,22.2,10.0,2.0,6.0,240.0,191.0,329.0,260.0,62.0,23.0,30.0,7.0,53.0,41095.1,MISSING
00-0027962,2013,Saints,1.705957928802589,24.0,301.2763778861303,0.16,66.70%,Cameron Jordan,ED,1017.0,18.0,11.0,4.0,0.0,2.0,20.0,2.0,78.5,75.4,74.8,70.5,76.9,13.0,57.0,5.0,2.0,2.0,17.0,618.0,393.0,992.0,222.0,692.0,34.0,27.0,4.0,87.0,79834.5,MISSING
00-0029412,2014,Eagles,0.6934721804511278,26.0,166.95108740594816,0.0,62.50%,Vinny Curry,ED,377.0,16.0,1.0,0.0,0.0,4.0,24.0,1.0,60.5,51.7,64.6,53.0,38.4,4.0,21.0,22.2,2.0,4.0,9.0,321.0,56.0,376.0,95.0,199.0,11.0,6.0,1.0,34.0,22808.5,MISSING
00-0025629,2013,Saints,0.3169619741100323,27.0,6.051582234165623,0.16,66.70%,Keyunta Dawson,ED,105.0,9.0,3.0,0.0,0.0,1.0,20.0,0.0,73.0,79.8,59.1,55.8,73.8,1.0,4.0,0.0,0.0,0.0,2.0,62.0,37.0,89.0,27.0,60.0,2.0,2.0,0.0,7.0,7665.0,MISSING
00-0024354,2013,Saints,1.0366100323624596,29.0,19.914530492168343,0.16,66.70%,Parys Haralson,ED,367.0,17.0,5.0,0.0,0.0,0.0,20.0,0.0,76.4,80.2,64.4,70.2,76.3,7.0,5.0,7.7,2.0,0.0,4.0,115.0,190.0,156.0,143.0,9.0,20.0,19.0,3.0,16.0,28038.800000000003,MISSING
00-0026232,2013,Seahawks,3.033980582524272,27.0,64.5083822093813,0.22,84.20%,Cliff Avril,ED,670.0,18.0,3.0,4.0,1.0,7.0,29.0,1.0,84.1,20.1,90.1,56.2,80.3,14.0,39.0,6.7,1.0,6.0,11.0,450.0,188.0,601.0,135.0,464.0,19.0,11.0,2.0,64.0,56346.99999999999,MISSING
00-0027730,2013,Seahawks,0.7281553398058253,26.0,60.47952520331469,0.22,84.20%,O'Brien Schofield,ED,169.0,13.0,2.0,0.0,0.0,0.0,29.0,0.0,68.0,83.0,58.8,71.8,76.3,4.0,7.0,20.0,2.0,0.0,1.0,103.0,46.0,104.0,30.0,73.0,5.0,6.0,3.0,12.0,11492.0,MISSING
00-0027787,2013,Rams,0.642123786407767,27.0,28.700465579269054,-0.05,43.80%,Eugene Sims,ED,385.0,16.0,3.0,1.0,0.0,0.0,26.0,0.0,58.3,8.6,52.1,68.1,78.0,5.0,10.0,0.0,0.0,6.0,2.0,232.0,147.0,385.0,16.0,304.0,19.0,21.0,4.0,17.0,22445.5,MISSING
00-0030380,2013,Seahawks,0.3276699029126214,22.0,0.0,0.22,84.20%,Benson Mayowa,ED,24.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,61.7,73.8,53.4,69.3,71.5,0.0,2.0,50.0,2.0,0.0,0.0,16.0,6.0,22.0,5.0,17.0,1.0,2.0,0.0,2.0,1480.8000000000002,MISSING
00-0026618,2013,Seahawks,3.883495145631068,27.0,0.0,0.22,84.20%,Michael Bennett,ED,736.0,19.0,5.0,0.0,1.0,3.0,29.0,3.0,89.8,0.0,90.2,87.0,79.7,17.0,51.0,12.5,4.0,11.0,11.0,513.0,218.0,735.0,76.0,397.0,30.0,23.0,6.0,79.0,66092.8,MISSING
00-0023368,2014,Dolphins,5.477443609022557,32.0,0.0,0.01,50.00%,Cameron Wake,ED,759.0,16.0,3.0,1.0,1.0,3.0,17.0,1.0,85.8,59.1,91.0,61.5,51.6,14.0,39.0,13.3,4.0,3.0,12.0,449.0,278.0,743.0,247.0,494.0,27.0,23.0,1.0,65.0,65122.2,MISSING
00-0031317,2014,Dolphins,0.3263067669172932,22.0,17.99566226138032,0.01,50.00%,Terrence Fede,ED,81.0,7.0,2.0,0.0,0.0,0.0,17.0,0.0,54.4,78.9,51.9,63.4,51.1,1.0,0.0,12.5,1.0,0.0,1.0,48.0,32.0,81.0,7.0,67.0,4.0,5.0,0.0,2.0,4406.4,MISSING
00-0029693,2014,Dolphins,0.5710676691729324,23.0,138.439076962173,0.01,50.00%,Olivier Vernon,ED,839.0,16.0,9.0,0.0,1.0,2.0,17.0,0.0,72.8,62.8,73.1,73.3,28.9,12.0,29.0,20.4,10.0,2.0,7.0,470.0,333.0,677.0,123.0,533.0,25.0,30.0,5.0,48.0,61079.2,MISSING
00-0030555,2014,Dolphins,3.3621789473684207,24.0,685.670426046742,0.01,50.00%,Dion Jordan,ED,224.0,10.0,2.0,0.0,0.0,0.0,17.0,0.0,67.3,83.8,56.3,61.1,80.8,1.0,10.0,0.0,0.0,0.0,1.0,108.0,77.0,152.0,17.0,121.0,8.0,12.0,0.0,12.0,15075.2,MISSING
00-0030208,2014,Cowboys,0.3203007518796992,24.0,0.0,0.13,72.20%,Kenneth Boatright,ED,16.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,58.0,73.7,51.7,65.2,67.4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,16.0,0.0,6.0,1.0,1.0,0.0,0.0,928.0,MISSING
00-0024405,2014,Cowboys,0.9398496240601504,30.0,7.683111044431433,0.13,72.20%,Jeremy Mincey,ED,790.0,18.0,5.0,1.0,0.0,1.0,9.0,2.0,77.5,76.3,77.0,64.0,55.6,7.0,43.0,22.9,8.0,1.0,8.0,473.0,303.0,790.0,97.0,664.0,24.0,22.0,5.0,58.0,61225.0,MISSING
00-0026798,2013,Texans,0.6674757281553397,27.0,0.0,-0.13,12.50%,Tim Jamison,ED,43.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,37.5,75.7,55.9,36.8,67.4,0.0,1.0,0.0,0.0,0.0,0.0,19.0,24.0,43.0,2.0,38.0,1.0,1.0,0.0,1.0,1612.5,MISSING
00-0027980,2013,Texans,1.0371092233009709,26.0,218.75377105222637,-0.13,12.50%,Brooks Reed,ED,999.0,16.0,10.0,0.0,1.0,0.0,13.0,0.0,59.6,54.4,54.0,70.4,72.4,4.0,35.0,8.0,4.0,5.0,3.0,452.0,430.0,808.0,657.0,134.0,28.0,36.0,3.0,42.0,59540.4,MISSING
00-0027818,2014,Cowboys,0.5488721804511278,27.0,13.313201826382628,0.13,72.20%,George Selvie,ED,564.0,18.0,10.0,0.0,0.0,1.0,9.0,1.0,63.6,60.1,50.7,72.9,29.1,6.0,17.0,15.8,6.0,2.0,3.0,300.0,254.0,556.0,19.0,530.0,18.0,22.0,0.0,26.0,35870.4,MISSING
00-0029627,2014,Cowboys,0.4285714285714286,25.0,48.75348174144654,0.13,72.20%,Jack Crawford,ED,143.0,6.0,1.0,0.0,0.0,1.0,9.0,0.0,51.5,39.2,63.4,45.7,73.5,0.0,5.0,14.3,1.0,1.0,2.0,82.0,59.0,142.0,6.0,84.0,6.0,5.0,1.0,7.0,7364.5,MISSING
00-0030488,2013,Titans,0.3678195792880259,23.0,71.23565132880071,0.03,43.80%,Lavar Edwards,ED,150.0,7.0,2.0,1.0,1.0,0.0,31.0,0.0,59.8,2.1,50.3,72.8,73.6,0.0,3.0,12.5,1.0,2.0,0.0,68.0,82.0,149.0,2.0,146.0,4.0,5.0,1.0,3.0,8970.0,MISSING
00-0027701,2013,Vikings,0.6189320388349515,25.0,86.96115654866401,-0.11,33.30%,Everson Griffen,ED,698.0,16.0,1.0,1.0,1.0,1.0,18.0,0.0,67.8,65.1,71.7,68.7,67.7,7.0,39.0,13.6,3.0,2.0,6.0,454.0,215.0,686.0,4.0,318.0,20.0,18.0,3.0,52.0,47324.4,MISSING
00-0021577,2013,Seahawks,6.607335760517799,31.0,0.0,0.22,84.20%,Chris Clemons,ED,707.0,17.0,3.0,4.0,2.0,3.0,29.0,0.0,64.9,16.7,67.6,61.5,67.7,9.0,36.0,16.7,5.0,8.0,6.0,470.0,216.0,700.0,188.0,512.0,17.0,22.0,3.0,51.0,45884.3,MISSING
00-0025413,2014,Cowboys,0.975093984962406,30.0,96.44943095082704,0.13,72.20%,Anthony Spencer,ED,444.0,15.0,6.0,1.0,2.0,2.0,9.0,1.0,69.9,36.4,65.0,74.8,56.1,7.0,18.0,13.0,3.0,4.0,2.0,296.0,127.0,316.0,21.0,294.0,12.0,14.0,1.0,27.0,31035.6,MISSING
00-0026243,2013,Rams,1.6585760517799353,28.0,56.03432730956045,-0.05,43.80%,William Hayes,ED,345.0,14.0,2.0,2.0,0.0,0.0,26.0,2.0,81.6,45.4,75.3,80.7,53.6,9.0,18.0,19.2,5.0,2.0,5.0,226.0,114.0,343.0,7.0,241.0,19.0,19.0,4.0,32.0,28152.0,MISSING
00-0030425,2014,Falcons,0.407281954887218,23.0,57.24150064712397,-0.05,37.50%,Stansly Maponga,ED,87.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,60.1,78.7,60.6,64.6,69.2,0.0,2.0,0.0,0.0,0.0,1.0,56.0,28.0,78.0,8.0,69.0,1.0,0.0,0.0,3.0,5228.7,MISSING
00-0030059,2013,Lions,2.735289644012945,24.0,665.4499784064576,0.03,43.80%,Ezekiel Ansah,ED,554.0,14.0,3.0,0.0,0.0,2.0,11.0,0.0,65.0,29.5,60.8,73.9,64.2,3.0,22.0,15.0,3.0,4.0,9.0,361.0,187.0,541.0,40.0,481.0,22.0,14.0,2.0,34.0,36010.0,MISSING
00-0026194,2013,Lions,1.4832791262135925,27.0,109.61227376763128,0.03,43.80%,Jason Jones,ED,85.0,3.0,0.0,1.0,0.0,0.0,11.0,0.0,49.1,79.4,55.4,46.0,68.8,0.0,2.0,0.0,0.0,0.0,0.0,59.0,26.0,85.0,6.0,53.0,0.0,2.0,0.0,2.0,4173.5,MISSING
00-0031264,2014,Jaguars,0.1857586466165413,22.0,58.54939093308889,-0.19,18.80%,Chris Smith,ED,89.0,7.0,1.0,0.0,0.0,1.0,15.0,0.0,54.9,78.3,59.0,63.4,72.2,1.0,4.0,0.0,0.0,0.0,3.0,79.0,8.0,89.0,3.0,86.0,2.0,1.0,0.0,8.0,4886.099999999999,MISSING
00-0029600,2014,Jaguars,1.0437323308270676,25.0,233.3645728251735,-0.19,18.80%,Andre Branch,ED,330.0,9.0,3.0,2.0,1.0,3.0,15.0,1.0,63.2,23.3,64.1,62.4,76.1,3.0,11.0,11.8,2.0,3.0,3.0,227.0,97.0,329.0,16.0,313.0,9.0,12.0,1.0,17.0,20856.0,MISSING
00-0030079,2013,Lions,0.3884676375404531,23.0,79.87969551747261,0.03,43.80%,Devin Taylor,ED,301.0,14.0,1.0,1.0,0.0,1.0,11.0,0.0,64.4,58.4,67.0,65.7,75.8,4.0,15.0,7.7,1.0,1.0,2.0,178.0,120.0,298.0,14.0,276.0,10.0,11.0,3.0,21.0,19384.4,MISSING
00-0021604,2013,Lions,0.5016181229773463,32.0,0.0,0.03,43.80%,Israel Idonije,ED,333.0,15.0,1.0,0.0,0.0,0.0,11.0,0.0,61.9,63.9,59.8,63.0,74.0,2.0,23.0,9.1,1.0,1.0,1.0,212.0,119.0,329.0,20.0,289.0,9.0,9.0,3.0,26.0,20612.7,MISSING
00-0029270,2013,Panthers,0.4834652103559871,23.0,102.10120125798542,0.15,70.60%,Frank Alexander,ED,243.0,13.0,1.0,2.0,0.0,0.0,5.0,1.0,54.9,6.0,56.1,64.3,63.8,0.0,12.0,9.1,1.0,3.0,2.0,153.0,83.0,229.0,31.0,186.0,9.0,9.0,0.0,14.0,13340.7,MISSING
00-0025470,2013,Panthers,7.0711974110032365,27.0,53.84125393981142,0.15,70.60%,Charles Johnson,ED,778.0,15.0,4.0,0.0,1.0,1.0,5.0,1.0,71.5,68.2,69.0,66.1,79.1,9.0,45.0,4.8,1.0,2.0,12.0,487.0,262.0,752.0,161.0,573.0,24.0,16.0,5.0,66.0,55627.0,MISSING
