team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Year,weighted_grade,weighted_average_grade,merge_player_y
Eagles,00-0029272,30.02015454865038,Eagles,0.035,52.90%,Nigel Bradham,OLB,2.3631774707757702,2019.0,nigel bradham,,nigel bradham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0032437,0.0,Eagles,0.035,52.90%,Kamu Grugier-Hill,OLB,0.3825717321997874,2019.0,kamu grugierhill,,kamu grugierhill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0031898,0.0,Eagles,0.035,52.90%,Alex Singleton,OLB,0.1701902231668438,2019.0,alex singleton,,alex singleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0028024,28.320678696203725,Falcons,-0.03,43.80%,Allen Bailey,DE,2.382770988310308,2019.0,allen bailey,,allen bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0033693,0.0,Falcons,-0.03,43.80%,Carroll Phillips,OLB,0.0085015940488841,2019.0,carroll phillips,carroll phillips,carroll phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0031281,0.0,Falcons,-0.03,43.80%,Ra'Shede Hageman,DE,0.218009564293305,2019.0,rashede hageman,rasheem green,rasheem green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0030387,0.0,Falcons,-0.03,43.80%,Steven Means,DE,0.3905419766206164,2019.0,steven means,steven means,steven means,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0032401,71.84948462331606,Falcons,-0.03,43.80%,De'Vondre Campbell,OLB,1.151106269925611,2019.0,devondre campbell,,devondre campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0031933,425.8873840248471,Giants,-0.137,25.00%,Leonard Williams,DE,1.8691004250797023,2019.0,leonard williams,trevardo williams,trevardo williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034800,159.01716290228993,Giants,-0.137,25.00%,B.J. Hill,DE,0.4897577045696067,2019.0,bj hill,,bj hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034848,67.10204906923828,Giants,-0.137,25.00%,R.J. McIntosh,DE,0.3455727948990436,2019.0,rj mcintosh,,rj mcintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0035012,0.0,Giants,-0.137,25.00%,Nate Harvey,DE,0.2017353878852284,2019.0,nate harvey,nate orchard,nate orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0026190,19.29084699476682,Jaguars,-0.125,37.50%,Calais Campbell,DE,7.704569606801276,2019.0,calais campbell,calais campbell,calais campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0034428,17.016258216303854,Jaguars,-0.125,37.50%,Leon Jacobs,OLB,0.3149149840595112,2019.0,leon jacobs,,leon jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0033704,0.0,Jaguars,-0.125,37.50%,James Onwualu,OLB,0.2167906482465462,2019.0,james onwualu,james hall,james hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0029418,0.0,Jaguars,-0.125,37.50%,Najee Goode,OLB,0.3056822529224229,2019.0,najee goode,,najee goode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0034760,152.99884178383,Jets,-0.133,43.80%,Nathan Shepherd,DE,0.345172688629118,2019.0,nathan shepherd,,nathan shepherd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0032269,85.88060331419265,Jets,-0.133,43.80%,Henry Anderson,DE,4.162238575982997,2019.0,henry anderson,henry anderson,henry anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0034805,0.0,Jets,-0.133,43.80%,John Franklin-Myers,DE,0.3028692879914984,2019.0,john franklinmyers,john franklinmyers,john franklinmyers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0029792,0.0,Jets,-0.133,43.80%,Paul Worrilow,OLB,0.1612800212539851,2019.0,paul worrilow,,paul worrilow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0030010,0.0,Jets,-0.133,43.80%,Brandon Copeland,DE,0.7110701381509034,2019.0,brandon copeland,brandon copeland,brandon copeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0030697,0.0,Lions,-0.11,20.00%,Jamie Meder,DE,0.0450085015940488,2019.0,jamie meder,,jamie meder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0034371,0.0,Lions,-0.11,20.00%,Da'shawn Hand,DE,0.3934596174282678,2019.0,dashawn hand,,dashawn hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0034223,0.0,Lions,-0.11,20.00%,Jonathan Wynn,DE,0.0309436769394261,2019.0,jonathan wynn,jonathan fanene,jonathan fanene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0033557,71.39419825298518,Lions,-0.11,20.00%,Jalen Reeves-Maybin,OLB,0.4249314558979808,2019.0,jalen reevesmaybin,,jalen reevesmaybin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032470,0.0,Lions,-0.11,20.00%,Steve Longa,OLB,0.1781562167906482,2019.0,steve longa,steve longa,steve longa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0033929,104.89480576041431,Packers,0.089,77.80%,Montravius Adams,DE,0.4634399574920298,2019.0,montravius adams,,montravius adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0032412,56.17453495032124,Packers,0.089,77.80%,Dean Lowry,DE,1.937220510095643,2019.0,dean lowry,,dean lowry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034185,0.0,Packers,0.089,77.80%,Tyler Lancaster,DE,0.3028692879914984,2019.0,tyler lancaster,,tyler lancaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034754,123.73585619685848,Packers,0.089,77.80%,Oren Burks,OLB,0.4445743889479276,2019.0,oren burks,,oren burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0035082,0.0,Packers,0.089,77.80%,Greg Roberts,DE,0.2423156216790648,2019.0,greg roberts,pete robertson,pete robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0027856,113.34055911194804,Panthers,-0.146,31.30%,Gerald McCoy,DE,4.250797024442083,2019.0,gerald mccoy,,gerald mccoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0034122,0.0,Panthers,-0.146,31.30%,Greg Gilmore,DE,0.0510095642933049,2019.0,greg gilmore,,greg gilmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0030448,0.0,Panthers,-0.146,31.30%,Kawann Short,DE,4.114771519659937,2019.0,kawann short,,kawann short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0030251,0.0,Panthers,-0.146,31.30%,Wes Horton,DE,0.1612800212539851,2019.0,wes horton,wes horton,wes horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031550,241.7366266152348,Panthers,-0.146,31.30%,Shaq Thompson,OLB,5.698724760892667,2019.0,shaq thompson,bj thompson,bj thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0032730,0.0,Patriots,0.227,70.60%,Eric Lee,DE,0.0127523910733262,2019.0,eric lee,eric lee,eric lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033920,0.0,Patriots,0.227,70.60%,Derek Rivers,OLB,0.4679723698193411,2019.0,derek rivers,derek rivers,derek rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0034030,0.0,Patriots,0.227,70.60%,Keionta Davis,DE,0.2088204038257173,2019.0,keionta davis,keionta davis,keionta davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0030421,83.73196359209291,Patriots,0.227,70.60%,Jamie Collins,OLB,1.5940488841657812,2019.0,jamie collins,zaven collins,zaven collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0031914,0.0,Raiders,-0.081,43.80%,Olsen Pierre,DE,0.0675122210414452,2019.0,olsen pierre,,olsen pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0029647,27.148277707223368,Raiders,-0.081,43.80%,Kyle Wilber,OLB,0.6110520722635494,2019.0,kyle wilber,kyle wilber,kyle wilber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0029212,20.34997931728064,Raiders,-0.081,43.80%,Tahir Whitehead,OLB,2.280375132837407,2019.0,tahir whitehead,,tahir whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033445,0.0,Raiders,-0.081,43.80%,Nicholas Morrow,OLB,0.3440488841657811,2019.0,nicholas morrow,,nicholas morrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0028912,0.0,Raiders,-0.081,43.80%,Vontaze Burfict,OLB,0.9232199787460148,2019.0,vontaze burfict,,vontaze burfict,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0029630,128.3858578639131,Rams,0.04,56.30%,Michael Brockers,DE,5.712008501594049,2019.0,michael brockers,,michael brockers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0032671,0.0,Rams,0.04,56.30%,Morgan Fox,DE,0.3427205100956429,2019.0,morgan fox,tomon fox,tomon fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034813,0.0,Rams,0.04,56.30%,Justin Lawler,DE,0.218615834218916,2019.0,justin lawler,justin lawler,justin lawler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034812,16.886564853052036,Rams,0.04,56.30%,Travin Howard,OLB,0.2630180658873539,2019.0,travin howard,travon walker,travon walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0033794,0.0,Rams,0.04,56.30%,Josh Carraway,OLB,0.2088204038257173,2019.0,josh carraway,,josh carraway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0033913,134.64653909856312,Ravens,0.292,82.40%,Chris Wormley,DE,0.5104463336875664,2019.0,chris wormley,chris odom,chris odom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0030401,92.06987763029323,Saints,0.12,76.50%,Kiko Alonso,OLB,0.9032943676939428,2019.0,kiko alonso,niko lalos,niko lalos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0029607,43.008815206288205,Saints,0.12,76.50%,Demario Davis,OLB,4.5164718384697125,2019.0,demario davis,dexter davis,dexter davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0030160,0.0,Saints,0.12,76.50%,Josh Martin,OLB,0.2167906482465462,2019.0,josh martin,josh martin,josh martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0032416,50.05500648168993,Seahawks,-0.001,66.70%,Quinton Jefferson,DE,1.0759829968119023,2019.0,quinton jefferson,,quinton jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0029409,68.20704292445734,Seahawks,-0.001,66.70%,Mychal Kendricks,OLB,2.1253985122210417,2019.0,mychal kendricks,,mychal kendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0028037,23.959850709020177,Seahawks,-0.001,66.70%,K.J. Wright,OLB,2.922422954303932,2019.0,kj wright,alex wright,alex wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0027812,3.5829215128804246,Seahawks,-0.001,66.70%,Dekoda Watson,OLB,0.058135494155154,2019.0,dekoda watson,dekoda watson,dekoda watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0027862,80.40126797718811,Steelers,-0.014,50.00%,Tyson Alualu,DE,1.129117959617428,2019.0,tyson alualu,,tyson alualu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0035219,37.08045198747168,Steelers,-0.014,50.00%,Isaiah Buggs,DE,0.2854187035069075,2019.0,isaiah buggs,,isaiah buggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0031412,0.0,Steelers,-0.014,50.00%,Stephon Tuitt,DE,5.1784006376195535,2019.0,stephon tuitt,,stephon tuitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0031832,0.0,Steelers,-0.014,50.00%,Lavon Hooks,DE,0.2008501594048884,2019.0,lavon hooks,,lavon hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0032107,78.68570836091402,Texans,-0.002,61.10%,Angelo Blackson,DE,2.1087938363443146,2019.0,angelo blackson,,angelo blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0033563,58.322818458429545,Texans,-0.002,61.10%,Carlos Watkins,DE,0.3984654622741764,2019.0,carlos watkins,,carlos watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035279,57.001600010185626,Texans,-0.002,61.10%,Charles Omenihu,DE,0.3022422954303932,2019.0,charles omenihu,charles omenihu,charles omenihu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034421,23.032478991861193,Texans,-0.002,61.10%,Peter Kalambayi,OLB,0.3185982996811902,2019.0,peter kalambayi,peter kalambayi,peter kalambayi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0032905,0.0,Texans,-0.002,61.10%,Chris Landrum,OLB,0.2167906482465462,2019.0,chris landrum,chris landrum,chris landrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0032094,0.0,Texans,-0.002,61.10%,Tyrell Adams,OLB,0.3150589798087141,2019.0,tyrell adams,tarell basham,tarell basham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034402,0.0,Texans,-0.002,61.10%,Duke Ejiofor,DE,0.2334293304994686,2019.0,duke ejiofor,duke ejiofor,duke ejiofor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0034657,0.0,Titans,0.084,57.90%,Matt Dickerson,DE,0.1781583421891605,2019.0,matt dickerson,,matt dickerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0035284,0.0,Titans,0.084,57.90%,D'Andre Walker,OLB,0.2362842720510095,2019.0,dandre walker,dandre walker,dandre walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031256,277.3900243186203,Vikings,0.123,61.10%,Anthony Barr,OLB,2.975557917109458,2019.0,anthony barr,,anthony barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0032422,42.96586118525993,Vikings,0.123,61.10%,Kentrell Brothers,OLB,0.413480340063762,2019.0,kentrell brothers,,kentrell brothers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0033336,0.0,Vikings,0.123,61.10%,Eric Wilson,OLB,0.3444920297555792,2019.0,eric wilson,ej wilson,ej wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031616,0.0,Vikings,0.123,61.10%,Reshard Cliett,OLB,0.0170031880977683,2019.0,reshard cliett,,reshard cliett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0034320,68.28537390531133,49ers,0.025,37.50%,Kentavius Street,DE,0.4175327951564077,2020.0,kentavius street,,kentavius street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0032413,47.750685078100446,49ers,0.025,37.50%,Ronald Blair,DE,0.5285065590312815,2020.0,ronald blair,ronald blair,ronald blair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0034982,60.46615417470352,49ers,0.025,37.50%,Dre Greenlaw,OLB,0.3811448032290615,2020.0,dre greenlaw,,dre greenlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0031961,8.708509280167545,49ers,0.025,37.50%,Mark Nzeocha,OLB,0.756811301715439,2020.0,mark nzeocha,,mark nzeocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0032265,148.91914245539562,Bears,-0.032,47.10%,Mario Edwards,DE,0.3784056508577195,2020.0,mario edwards,mario edwards,mario edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0034387,56.61276087966609,Bears,-0.032,47.10%,Bilal Nichols,DE,0.4161806256306761,2020.0,bilal nichols,,bilal nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0032789,28.397157564146077,Bears,-0.032,47.10%,Devante Bond,OLB,0.0726538849646821,2020.0,devante bond,devante bond,devante bond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0030449,61.11543168161018,Bengals,-0.139,26.70%,Margus Hunt,DE,0.2448526740665993,2020.0,margus hunt,margus hunt,margus hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0031619,12.34243629172784,Bengals,-0.139,26.70%,Christian Covington,DE,0.756811301715439,2020.0,christian covington,christian jones,christian jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0036294,186.00575547689985,Bengals,-0.139,26.70%,Logan Wilson,OLB,0.4536826437941473,2020.0,logan wilson,,logan wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035697,152.99884178383,Bengals,-0.139,26.70%,Germaine Pratt,OLB,0.4781917255297679,2020.0,germaine pratt,jermaine grace,jermaine grace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0036298,107.07660453430437,Bengals,-0.139,26.70%,Akeem Davis-Gaither,OLB,0.4108869828456105,2020.0,akeem davisgaither,,akeem davisgaither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0036314,25.066614499248807,Bengals,-0.139,26.70%,Markus Bailey,OLB,0.3221109989909183,2020.0,markus bailey,markus white,markus white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0033571,41.56176195699723,Bills,0.134,79.00%,Matt Milano,OLB,1.1091715438950556,2020.0,matt milano,,matt milano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0030463,18.21205565401154,Bills,0.134,79.00%,A.J. Klein,OLB,3.027245206861756,2020.0,aj klein,,aj klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0035202,0.0,Bills,0.134,79.00%,Del'Shawn Phillips,OLB,0.2387068617558022,2020.0,delshawn phillips,shaun phillips,shaun phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0033782,171.54204110844418,Broncos,-0.112,31.30%,DeMarcus Walker,DE,0.8145358224016146,2020.0,demarcus walker,demarcus walker,demarcus walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0035678,155.15315154544095,Broncos,-0.112,31.30%,Dre'Mont Jones,DE,0.4803229061553986,2020.0,dremont jones,dremont jones,dremont jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0028015,23.603738239828665,Broncos,-0.112,31.30%,Jurrell Casey,DE,5.773839556004036,2020.0,jurrell casey,,jurrell casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0031270,6.503415977409511,Broncos,-0.112,31.30%,Shelby Harris,DE,1.639757820383451,2020.0,shelby harris,,shelby harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0029890,0.0,Broncos,-0.112,31.30%,Mike Purcell,DE,1.7389001009081737,2020.0,mike purcell,mike vrabel,mike vrabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0035073,0.0,Broncos,-0.112,31.30%,Jonathan Harris,DE,0.2144298688193743,2020.0,jonathan harris,jonathan garvin,jonathan garvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0027940,128.727258422021,Broncos,-0.112,31.30%,Von Miller,OLB,12.928859737638748,2020.0,von miller,von miller,von miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0033659,0.0,Broncos,-0.112,31.30%,Joe Jones,OLB,0.4162462159434914,2020.0,joe jones,kobe jones,kobe jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036216,54.86538617979341,Browns,0.01,66.70%,Curtis Weaver,DE,0.201816347124117,2020.0,curtis weaver,curtis weaver,curtis weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036119,0.0,Browns,0.01,66.70%,George Obinna,DE,0.201816347124117,2020.0,george obinna,george johnson,george johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036276,122.13349929124968,Browns,0.01,66.70%,Jacob Phillips,OLB,0.4127517658930373,2020.0,jacob phillips,jaelan phillips,jaelan phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0035144,55.67070073893374,Browns,0.01,66.70%,Mack Wilson,OLB,0.3795161453077699,2020.0,mack wilson,martez wilson,martez wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0034811,24.504055195008053,Browns,0.01,66.70%,Trevon Young,OLB,0.2144298688193743,2020.0,trevon young,trevon young,trevon young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0033973,13.590306994889724,Browns,0.01,66.70%,Elijah Lee,OLB,0.2448486377396569,2020.0,elijah lee,,elijah lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0028180,2.460389729836972,Browns,0.01,66.70%,Malcolm Smith,OLB,0.3784056508577195,2020.0,malcolm smith,aldon smith,aldon smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0030386,23.261482368855923,Buccaneers,0.186,75.00%,William Gholston,DE,2.39656912209889,2020.0,william gholston,william gholston,william gholston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0033582,22.17218603406173,Buccaneers,0.186,75.00%,Jeremiah Ledbetter,DE,0.1001659939455095,2020.0,jeremiah ledbetter,jonathan ledbetter,jonathan ledbetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0031957,11.89571834775113,Buccaneers,0.186,75.00%,Rakeem Nunez-Roches,DE,0.756811301715439,2020.0,rakeem nunezroches,,rakeem nunezroches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0036373,81.04727498663136,Cardinals,0.018,50.00%,Rashard Lawrence,DE,0.3385549949545913,2020.0,rashard lawrence,,rashard lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0032107,58.2918064610129,Cardinals,0.018,50.00%,Angelo Blackson,DE,0.3784056508577195,2020.0,angelo blackson,,angelo blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0027686,16.216674048766254,Cardinals,0.018,50.00%,Corey Peters,DE,2.128531786074672,2020.0,corey peters,joey porter,joey porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0033635,0.0,Cardinals,0.018,50.00%,Isaiah Irving,OLB,0.1899450050454086,2020.0,isaiah irving,isaiah irving,isaiah irving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0034835,127.90332010447727,Chargers,0.015,43.80%,Malik Jefferson,OLB,0.3338900100908173,2020.0,malik jefferson,willie jefferson,willie jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0032892,93.03859386968126,Chargers,0.015,43.80%,Nick Vigil,OLB,1.513622603430878,2020.0,nick vigil,,nick vigil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035262,73.86985889554606,Chargers,0.015,43.80%,Drue Tranquill,OLB,0.4236639757820383,2020.0,drue tranquill,,drue tranquill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0036362,191.4959393785066,Chiefs,0.112,84.20%,Willie Gay Jr.,OLB,0.4835378405650858,2020.0,willie gay,willie young,willie young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0034781,96.10694121980713,Chiefs,0.112,84.20%,Dorian O'Daniel,OLB,0.486316347124117,2020.0,dorian odaniel,,dorian odaniel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0032215,42.000948371335475,Chiefs,0.112,84.20%,Damien Wilson,OLB,2.7119071644803228,2020.0,damien wilson,ej wilson,ej wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0035157,0.0,Chiefs,0.112,84.20%,Darius Harris,OLB,0.2534550958627649,2020.0,darius harris,charles harris,charles harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0034846,241.48472576808763,Colts,0.092,64.70%,Shaquille Leonard,OLB,0.9973123107971746,2020.0,shaquille leonard,,shaquille leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0035687,122.04399940591166,Colts,0.092,64.70%,Bobby Okereke,OLB,0.4519571140262362,2020.0,bobby okereke,,bobby okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
